"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "18 - 34" "n.admissions" "d2" 0 0 94.4 510
"female" 2004 "age" "18 - 34" "n.admissions.ppl" "d2" 0 0 85.7 463
"female" 2004 "age" "18 - 34" "n.dead.year" "d2" 0 0 2.4 13
"female" 2004 "age" "18 - 34" "n.dead1" "d2" 0 0 2312.9 17
"female" 2004 "age" "18 - 34" "n.dead30" "d2" 0 0 2040.8 15
"female" 2004 "age" "18 - 34" "n.dead5" "d2" 0 0 3129.3 23
"female" 2004 "age" "18 - 34" "n.incidence" "d2" 0 0 136 735
"female" 2004 "age" "18 - 34" "n.prevalence" "d2" 0 0 624.8 3377
"female" 2004 "age" "18 - 34" "n.readmissions.30" "d2" 0 0 16.7 90
"female" 2004 "age" "18 - 34" "n.readmissions.ppl.30" "d2" 0 0 17926.6 83
"female" 2004 "age" "35 - 44" "n.admissions" "d2" 0 0 236.3 946
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d2" 0 0 209.3 838
"female" 2004 "age" "35 - 44" "n.dead.year" "d2" 0 0 11.5 46
"female" 2004 "age" "35 - 44" "n.dead1" "d2" 0 0 5210.1 62
"female" 2004 "age" "35 - 44" "n.dead30" "d2" 0 0 3949.6 47
"female" 2004 "age" "35 - 44" "n.dead5" "d2" 0 0 6386.6 76
"female" 2004 "age" "35 - 44" "n.incidence" "d2" 0 0 297.3 1190
"female" 2004 "age" "35 - 44" "n.prevalence" "d2" 0 0 1669.4 6683
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d2" 0 0 45 180
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d2" 0 0 17899.8 150
"female" 2004 "age" "45 - 54" "n.admissions" "d2" 0 0 428.6 1552
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d2" 0 0 375.9 1361
"female" 2004 "age" "45 - 54" "n.dead.year" "d2" 0 0 18.8 68
"female" 2004 "age" "45 - 54" "n.dead1" "d2" 0 0 5336.8 103
