"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d7" 0 0 281 198
"female" 2004 "age" "85+" "n.admissions.ppl" "d7" 0 0 237 167
"female" 2004 "age" "85+" "n.dead.year" "d7" 0 0 123.5 87
"female" 2004 "age" "85+" "n.dead1" "d7" 0 0 38652.5 109
"female" 2004 "age" "85+" "n.dead5" "d7" 0 0 79432.6 224
"female" 2004 "age" "85+" "n.incidence" "d7" 0 0 400.3 282
"female" 2004 "age" "85+" "n.prevalence" "d7" 0 0 1381 973
"female" 2004 "age" "85+" "n.readmissions.30" "d7" 0 0 53.9 38
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d7" 0 0 20958.1 35
"female" 2004 "age" "65 - 74" "n.admissions" "d7" 0 0 185.9 419
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d7" 0 0 115.8 261
"female" 2004 "age" "65 - 74" "n.dead.year" "d7" 0 0 9.3 21
"female" 2004 "age" "65 - 74" "n.dead1" "d7" 0 0 6209.9 29
"female" 2004 "age" "65 - 74" "n.dead5" "d7" 0 0 25481.8 119
"female" 2004 "age" "65 - 74" "n.incidence" "d7" 0 0 207.2 467
"female" 2004 "age" "65 - 74" "n.prevalence" "d7" 0 0 933 2103
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d7" 0 0 54.6 123
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d7" 0 0 34865.9 91
"female" 2004 "age" "75 - 84" "n.admissions" "d7" 0 0 318.9 532
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d7" 0 0 226.6 378
"female" 2004 "age" "75 - 84" "n.dead.year" "d7" 0 0 55.2 92
"female" 2004 "age" "75 - 84" "n.dead1" "d7" 0 0 17069.5 113
"female" 2004 "age" "75 - 84" "n.dead5" "d7" 0 0 47129.9 312
"female" 2004 "age" "75 - 84" "n.incidence" "d7" 0 0 396.9 662
"female" 2004 "age" "75 - 84" "n.prevalence" "d7" 0 0 1717.6 2865
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d7" 0 0 83.3 139
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d7" 0 0 30423.3 115
"female" 2004 "age" "45 - 54" "n.admissions" "d7" 0 0 23.5 85
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d7" 0 0 14.1 51
"female" 2004 "age" "45 - 54" "n.dead.year" "d7" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d7" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d7" 0 0 10476.2 11
"female" 2004 "age" "45 - 54" "n.incidence" "d7" 0 0 29 105
"female" 2004 "age" "45 - 54" "n.prevalence" "d7" 0 0 181.5 657
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d7" 0 0 8.3 30
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d7" 0 0 41176.5 21
"female" 2004 "age" "55 - 64" "n.admissions" "d7" 0 0 52.4 182
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d7" 0 0 34.3 119
"female" 2004 "age" "55 - 64" "n.dead.year" "d7" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead1" "d7" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead5" "d7" 0 0 15350.9 35
"female" 2004 "age" "55 - 64" "n.incidence" "d7" 0 0 65.6 228
"female" 2004 "age" "55 - 64" "n.prevalence" "d7" 0 0 351.8 1222
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d7" 0 0 18.1 63
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d7" 0 0 42857.1 51
"female" 2004 "age" "35 - 44" "n.admissions" "d7" 0 0 14.9 54
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d7" 0 0 9.7 35
"female" 2004 "age" "35 - 44" "n.dead.year" "d7" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead1" "d7" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead5" "d7" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.incidence" "d7" 0 0 17.7 64
"female" 2004 "age" "35 - 44" "n.prevalence" "d7" 0 0 112.1 406
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d7" 0 0 5 18
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d7" 0 0 34285.7 12
"female" 2004 "national" "national" "n.admissions" "d7" 0 1 98.9 1470
"female" 2004 "national" "national" "n.admissions.ppl" "d7" 0 1 67.4 1011
"female" 2004 "national" "national" "n.dead.year" "d7" 0 1 12.9 208
"female" 2004 "national" "national" "n.dead1" "d7" 0 1 6719.9 266
"female" 2004 "national" "national" "n.dead30" "d7" 0 1 2673.1 121
"female" 2004 "national" "national" "n.dead5" "d7" 0 1 19157 704
"female" 2004 "national" "national" "n.incidence" "d7" 0 1 120.3 1808
"female" 2004 "national" "national" "n.prevalence" "d7" 0 1 549.6 8226
"female" 2004 "national" "national" "n.readmissions.30" "d7" 0 1 28 411
"female" 2004 "national" "national" "n.readmissions.ppl.30" "d7" 0 1 36754.2 325
"female" 2005 "age" "85+" "n.admissions" "d7" 0 0 229.9 163
"female" 2005 "age" "85+" "n.admissions.ppl" "d7" 0 0 193.3 137
"female" 2005 "age" "85+" "n.dead.year" "d7" 0 0 142.5 101
"female" 2005 "age" "85+" "n.dead1" "d7" 0 0 44615.4 116
"female" 2005 "age" "85+" "n.dead5" "d7" 0 0 77307.7 201
"female" 2005 "age" "85+" "n.incidence" "d7" 0 0 366.8 260
"female" 2005 "age" "85+" "n.prevalence" "d7" 0 0 1616.6 1146
"female" 2005 "age" "85+" "n.readmissions.30" "d7" 0 0 45.1 32
"female" 2005 "age" "85+" "n.readmissions.ppl.30" "d7" 0 0 21167.9 29
"female" 2005 "age" "65 - 74" "n.admissions" "d7" 0 0 178.2 407
"female" 2005 "age" "65 - 74" "n.admissions.ppl" "d7" 0 0 110.3 252
"female" 2005 "age" "65 - 74" "n.dead.year" "d7" 0 0 10.1 23
"female" 2005 "age" "65 - 74" "n.dead1" "d7" 0 0 6776.2 33
"female" 2005 "age" "65 - 74" "n.dead5" "d7" 0 0 22792.6 111
"female" 2005 "age" "65 - 74" "n.incidence" "d7" 0 0 213.2 487
