"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d8" 0 0 3436.3 2421
"female" 2004 "age" "85+" "n.admissions.ppl" "d8" 0 0 2833.1 1996
"female" 2004 "age" "85+" "n.dead.year" "d8" 0 0 779.2 549
"female" 2004 "age" "85+" "n.dead1" "d8" 0 0 55413.7 998
"female" 2004 "age" "85+" "n.dead30" "d8" 0 0 35813.4 645
"female" 2004 "age" "85+" "n.dead5" "d8" 0 0 87784.6 1581
"female" 2004 "age" "85+" "n.incidence" "d8" 0 0 2556.3 1801
"female" 2004 "age" "85+" "n.prevalence" "d8" 0 0 8473.6 5970
"female" 2004 "age" "85+" "n.readmissions.30" "d8" 0 0 641.6 452
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d8" 0 0 18587.2 371
"female" 2004 "age" "65 - 74" "n.admissions" "d8" 0 0 822.5 1854
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d8" 0 0 626.9 1413
"female" 2004 "age" "65 - 74" "n.dead.year" "d8" 0 0 31.1 70
"female" 2004 "age" "65 - 74" "n.dead1" "d8" 0 0 23784.7 274
"female" 2004 "age" "65 - 74" "n.dead30" "d8" 0 0 12066 139
"female" 2004 "age" "65 - 74" "n.dead5" "d8" 0 0 48177.1 555
"female" 2004 "age" "65 - 74" "n.incidence" "d8" 0 0 511.1 1152
"female" 2004 "age" "65 - 74" "n.prevalence" "d8" 0 0 2066.1 4657
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d8" 0 0 187.2 422
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d8" 0 0 22859.2 323
"female" 2004 "age" "75 - 84" "n.admissions" "d8" 0 0 2043.1 3408
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d8" 0 0 1604.3 2676
"female" 2004 "age" "75 - 84" "n.dead.year" "d8" 0 0 184 307
"female" 2004 "age" "75 - 84" "n.dead1" "d8" 0 0 37180.1 828
"female" 2004 "age" "75 - 84" "n.dead30" "d8" 0 0 22047.6 491
"female" 2004 "age" "75 - 84" "n.dead5" "d8" 0 0 66187.7 1474
"female" 2004 "age" "75 - 84" "n.incidence" "d8" 0 0 1335.1 2227
"female" 2004 "age" "75 - 84" "n.prevalence" "d8" 0 0 4728.9 7888
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d8" 0 0 458 764
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d8" 0 0 22272 596
"female" 2004 "age" "45 - 54" "n.admissions" "d8" 0 0 88.7 321
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d8" 0 0 59.1 214
"female" 2004 "age" "45 - 54" "n.dead.year" "d8" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d8" 0 0 10294.1 21
"female" 2004 "age" "45 - 54" "n.dead30" "d8" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d8" 0 0 19117.6 39
"female" 2004 "age" "45 - 54" "n.incidence" "d8" 0 0 56.3 204
"female" 2004 "age" "45 - 54" "n.prevalence" "d8" 0 0 222.9 807
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d8" 0 0 26.5 96
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d8" 0 0 28972 62
"female" 2004 "age" "55 - 64" "n.admissions" "d8" 0 0 238.7 829
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d8" 0 0 172.2 598
"female" 2004 "age" "55 - 64" "n.dead.year" "d8" 0 0 5.5 19
"female" 2004 "age" "55 - 64" "n.dead1" "d8" 0 0 16074.8 86
"female" 2004 "age" "55 - 64" "n.dead30" "d8" 0 0 8037.4 43
"female" 2004 "age" "55 - 64" "n.dead5" "d8" 0 0 34766.4 186
"female" 2004 "age" "55 - 64" "n.incidence" "d8" 0 0 154 535
"female" 2004 "age" "55 - 64" "n.prevalence" "d8" 0 0 595.9 2070
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d8" 0 0 59.3 206
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d8" 0 0 25418.1 152
"female" 2004 "age" "35 - 44" "n.admissions" "d8" 0 0 35.9 130
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d8" 0 0 22.9 83
"female" 2004 "age" "35 - 44" "n.dead.year" "d8" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead1" "d8" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead30" "d8" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead5" "d8" 0 0 20253.2 16
"female" 2004 "age" "35 - 44" "n.incidence" "d8" 0 0 21.8 79
"female" 2004 "age" "35 - 44" "n.prevalence" "d8" 0 0 82.8 300
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d8" 0 0 10.2 37
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d8" 0 0 33734.9 28
"female" 2004 "national" "national" "n.admissions" "d8" 0 1 585.4 8963
"female" 2004 "national" "national" "n.admissions.ppl" "d8" 0 1 454.1 6980
"female" 2004 "national" "national" "n.dead.year" "d8" 0 1 58.7 953
"female" 2004 "national" "national" "n.dead1" "d8" 0 1 17874.7 2214
"female" 2004 "national" "national" "n.dead30" "d8" 0 1 9857.6 1330
"female" 2004 "national" "national" "n.dead5" "d8" 0 1 35132.3 3851
"female" 2004 "national" "national" "n.incidence" "d8" 0 1 388.7 5998
"female" 2004 "national" "national" "n.prevalence" "d8" 0 1 1416.7 21692
"female" 2004 "national" "national" "n.readmissions.30" "d8" 0 1 130.2 1977
"female" 2004 "national" "national" "n.readmissions.ppl.30" "d8" 0 1 27448.3 1532
"female" 2005 "age" "85+" "n.admissions" "d8" 0 0 3312.2 2348
"female" 2005 "age" "85+" "n.admissions.ppl" "d8" 0 0 2784.6 1974
"female" 2005 "age" "85+" "n.dead.year" "d8" 0 0 758.9 538
"female" 2005 "age" "85+" "n.dead1" "d8" 0 0 56115.1 936
"female" 2005 "age" "85+" "n.dead30" "d8" 0 0 37050.4 618
"female" 2005 "age" "85+" "n.dead5" "d8" 0 0 85971.2 1434
"female" 2005 "age" "85+" "n.incidence" "d8" 0 0 2352.9 1668
"female" 2005 "age" "85+" "n.prevalence" "d8" 0 0 8693.8 6163
"female" 2005 "age" "85+" "n.readmissions.30" "d8" 0 0 569.9 404
"female" 2005 "age" "85+" "n.readmissions.ppl.30" "d8" 0 0 17223.9 340
"female" 2005 "age" "65 - 74" "n.admissions" "d8" 0 0 774.9 1770
"female" 2005 "age" "65 - 74" "n.admissions.ppl" "d8" 0 0 583.6 1333
"female" 2005 "age" "65 - 74" "n.dead.year" "d8" 0 0 25.8 59
