"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2018 "age" "18 - 34" "n.admissions" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.admissions.ppl" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead.year" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead1" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead5" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.incidence" "d11" 0 0 5.3 31
"female" 2018 "age" "18 - 34" "n.prevalence" "d11" 0 0 35.5 206
"female" 2018 "age" "18 - 34" "n.readmissions.30" "d11" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.readmissions.ppl.30" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions.ppl" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead.year" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead1" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead5" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.incidence" "d11" 0 0 9.2 33
"female" 2018 "age" "35 - 44" "n.prevalence" "d11" 0 0 98.3 351
"female" 2018 "age" "35 - 44" "n.readmissions.30" "d11" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.readmissions.ppl.30" "d11" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.admissions" "d11" 0 0 9.4 38
"female" 2018 "age" "45 - 54" "n.admissions.ppl" "d11" 0 0 6.9 28
"female" 2018 "age" "45 - 54" "n.dead.year" "d11" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.dead1" "d11" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.dead5" "d11" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.incidence" "d11" 0 0 25.9 105
"female" 2018 "age" "45 - 54" "n.prevalence" "d11" 0 0 215.7 873
"female" 2018 "age" "45 - 54" "n.readmissions.30" "d11" 0 0 4.7 19
"female" 2018 "age" "45 - 54" "n.readmissions.ppl.30" "d11" 0 0 50000 14
"female" 2018 "age" "55 - 64" "n.admissions" "d11" 0 0 22.4 80
"female" 2018 "age" "55 - 64" "n.admissions.ppl" "d11" 0 0 15.7 56
"female" 2018 "age" "55 - 64" "n.dead.year" "d11" 0 0 NA NA
"female" 2018 "age" "55 - 64" "n.dead1" "d11" 0 0 3952.6 10
"female" 2018 "age" "55 - 64" "n.dead5" "d11" 0 0 10276.7 26
"female" 2018 "age" "55 - 64" "n.incidence" "d11" 0 0 71 253
"female" 2018 "age" "55 - 64" "n.prevalence" "d11" 0 0 549.1 1957
"female" 2018 "age" "55 - 64" "n.readmissions.30" "d11" 0 0 9.8 35
"female" 2018 "age" "55 - 64" "n.readmissions.ppl.30" "d11" 0 0 46428.6 26
"female" 2018 "age" "65 - 74" "n.admissions" "d11" 0 0 107.7 359
"female" 2018 "age" "65 - 74" "n.admissions.ppl" "d11" 0 0 73.5 245
"female" 2018 "age" "65 - 74" "n.dead.year" "d11" 0 0 3.3 11
"female" 2018 "age" "65 - 74" "n.dead1" "d11" 0 0 3863.3 26
"female" 2018 "age" "65 - 74" "n.dead5" "d11" 0 0 15304.6 103
"female" 2018 "age" "65 - 74" "n.incidence" "d11" 0 0 201.9 673
"female" 2018 "age" "65 - 74" "n.prevalence" "d11" 0 0 1443 4809
"female" 2018 "age" "65 - 74" "n.readmissions.30" "d11" 0 0 51.6 172
"female" 2018 "age" "65 - 74" "n.readmissions.ppl.30" "d11" 0 0 51836.7 127
"female" 2018 "age" "75 - 84" "n.admissions" "d11" 0 0 343.2 655
"female" 2018 "age" "75 - 84" "n.admissions.ppl" "d11" 0 0 233.7 446
"female" 2018 "age" "75 - 84" "n.dead.year" "d11" 0 0 21 40
"female" 2018 "age" "75 - 84" "n.dead1" "d11" 0 0 8035.7 81
"female" 2018 "age" "75 - 84" "n.dead5" "d11" 0 0 28075.4 283
"female" 2018 "age" "75 - 84" "n.incidence" "d11" 0 0 528.2 1008
"female" 2018 "age" "75 - 84" "n.prevalence" "d11" 0 0 4013.4 7659
"female" 2018 "age" "75 - 84" "n.readmissions.30" "d11" 0 0 127.9 244
"female" 2018 "age" "75 - 84" "n.readmissions.ppl.30" "d11" 0 0 43049.3 192
