"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d15" 0 0 32.6 23
"female" 2004 "age" "85+" "n.admissions.ppl" "d15" 0 0 22.7 16
"female" 2004 "age" "85+" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "85+" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "85+" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "85+" "n.dead5" "d15" 0 0 NA NA
"female" 2004 "age" "85+" "n.incidence" "d15" 0 0 22.7 16
"female" 2004 "age" "85+" "n.prevalence" "d15" 0 0 122.1 86
"female" 2004 "age" "85+" "n.readmissions.30" "d15" 0 0 NA NA
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d15" 0 0 NA NA
"female" 2004 "age" "65 - 74" "n.admissions" "d15" 0 0 54.6 123
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d15" 0 0 43 97
"female" 2004 "age" "65 - 74" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "65 - 74" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "65 - 74" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "65 - 74" "n.dead5" "d15" 0 0 33750 27
"female" 2004 "age" "65 - 74" "n.incidence" "d15" 0 0 35.5 80
"female" 2004 "age" "65 - 74" "n.prevalence" "d15" 0 0 158.8 358
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d15" 0 0 10.6 24
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d15" 0 0 18556.7 18
"female" 2004 "age" "75 - 84" "n.admissions" "d15" 0 0 47.4 79
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d15" 0 0 39.6 66
"female" 2004 "age" "75 - 84" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "75 - 84" "n.dead1" "d15" 0 0 19672.1 12
"female" 2004 "age" "75 - 84" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "75 - 84" "n.dead5" "d15" 0 0 54098.4 33
"female" 2004 "age" "75 - 84" "n.incidence" "d15" 0 0 36.6 61
"female" 2004 "age" "75 - 84" "n.prevalence" "d15" 0 0 163.1 272
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d15" 0 0 9.6 16
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d15" 0 0 22727.3 15
"female" 2004 "age" "45 - 54" "n.admissions" "d15" 0 0 13 47
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d15" 0 0 11 40
"female" 2004 "age" "45 - 54" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.incidence" "d15" 0 0 9.9 36
"female" 2004 "age" "45 - 54" "n.prevalence" "d15" 0 0 47.5 172
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d15" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.admissions" "d15" 0 0 29.9 104
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d15" 0 0 22.7 79
"female" 2004 "age" "55 - 64" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead5" "d15" 0 0 24285.7 17
"female" 2004 "age" "55 - 64" "n.incidence" "d15" 0 0 20.2 70
"female" 2004 "age" "55 - 64" "n.prevalence" "d15" 0 0 100.5 349
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d15" 0 0 6.6 23
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d15" 0 0 20253.2 16
"female" 2004 "age" "35 - 44" "n.admissions" "d15" 0 0 9.4 34
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d15" 0 0 5.8 21
"female" 2004 "age" "35 - 44" "n.dead.year" "d15" 0 0 NA NA
