"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d5" 0 0 614.6 433
"female" 2004 "age" "85+" "n.admissions.ppl" "d5" 0 0 462.7 326
"female" 2004 "age" "85+" "n.dead.year" "d5" 0 0 113.5 80
"female" 2004 "age" "85+" "n.dead1" "d5" 0 0 46588.7 239
"female" 2004 "age" "85+" "n.dead30" "d5" 0 0 20272.9 104
"female" 2004 "age" "85+" "n.dead5" "d5" 0 0 84795.3 435
"female" 2004 "age" "85+" "n.incidence" "d5" 0 0 728.1 513
"female" 2004 "age" "85+" "n.prevalence" "d5" 0 0 3589.6 2529
"female" 2004 "age" "85+" "n.readmissions.30" "d5" 0 0 149 105
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d5" 0 0 26687.1 87
"female" 2004 "age" "65 - 74" "n.admissions" "d5" 0 0 460.1 1037
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d5" 0 0 313.7 707
"female" 2004 "age" "65 - 74" "n.dead.year" "d5" 0 0 9.3 21
"female" 2004 "age" "65 - 74" "n.dead1" "d5" 0 0 10259.1 99
"female" 2004 "age" "65 - 74" "n.dead30" "d5" 0 0 2797.9 27
"female" 2004 "age" "65 - 74" "n.dead5" "d5" 0 0 34093.3 329
"female" 2004 "age" "65 - 74" "n.incidence" "d5" 0 0 428.1 965
"female" 2004 "age" "65 - 74" "n.prevalence" "d5" 0 0 2467.6 5562
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d5" 0 0 114 257
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d5" 0 0 29703 210
"female" 2004 "age" "75 - 84" "n.admissions" "d5" 0 0 720 1201
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d5" 0 0 515 859
"female" 2004 "age" "75 - 84" "n.dead.year" "d5" 0 0 40.2 67
"female" 2004 "age" "75 - 84" "n.dead1" "d5" 0 0 22897.2 245
"female" 2004 "age" "75 - 84" "n.dead30" "d5" 0 0 7476.6 80
"female" 2004 "age" "75 - 84" "n.dead5" "d5" 0 0 55514 594
"female" 2004 "age" "75 - 84" "n.incidence" "d5" 0 0 641.5 1070
"female" 2004 "age" "75 - 84" "n.prevalence" "d5" 0 0 3811 6357
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d5" 0 0 182.8 305
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d5" 0 0 29220 251
"female" 2004 "age" "45 - 54" "n.admissions" "d5" 0 0 62.4 226
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d5" 0 0 43.6 158
"female" 2004 "age" "45 - 54" "n.dead.year" "d5" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d5" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead30" "d5" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d5" 0 0 10545.5 29
"female" 2004 "age" "45 - 54" "n.incidence" "d5" 0 0 76 275
"female" 2004 "age" "45 - 54" "n.prevalence" "d5" 0 0 384.2 1391
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d5" 0 0 15.5 56
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d5" 0 0 28481 45
"female" 2004 "age" "55 - 64" "n.admissions" "d5" 0 0 168.4 585
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d5" 0 0 120 417
"female" 2004 "age" "55 - 64" "n.dead.year" "d5" 0 0 3.2 11
"female" 2004 "age" "55 - 64" "n.dead1" "d5" 0 0 4062.5 26
"female" 2004 "age" "55 - 64" "n.dead30" "d5" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.dead5" "d5" 0 0 21093.8 135
"female" 2004 "age" "55 - 64" "n.incidence" "d5" 0 0 184.2 640
"female" 2004 "age" "55 - 64" "n.prevalence" "d5" 0 0 1004.7 3490
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d5" 0 0 37.7 131
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d5" 0 0 25899.3 108
