"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2018 "age" "18 - 34" "n.admissions" "d4" 0 0 3.3 19
"female" 2018 "age" "18 - 34" "n.admissions.ppl" "d4" 0 0 2.9 17
"female" 2018 "age" "18 - 34" "n.dead.year" "d4" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead1" "d4" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead30" "d4" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead5" "d4" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.incidence" "d4" 0 0 6.5 38
"female" 2018 "age" "18 - 34" "n.prevalence" "d4" 0 0 53 308
"female" 2018 "age" "18 - 34" "n.readmissions.30" "d4" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.readmissions.ppl.30" "d4" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions" "d4" 0 0 33.1 118
"female" 2018 "age" "35 - 44" "n.admissions.ppl" "d4" 0 0 29.1 104
"female" 2018 "age" "35 - 44" "n.dead.year" "d4" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead1" "d4" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead30" "d4" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead5" "d4" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.incidence" "d4" 0 0 44.3 158
"female" 2018 "age" "35 - 44" "n.prevalence" "d4" 0 0 423.2 1511
"female" 2018 "age" "35 - 44" "n.readmissions.30" "d4" 0 0 8.1 29
"female" 2018 "age" "35 - 44" "n.readmissions.ppl.30" "d4" 0 0 23076.9 24
"female" 2018 "age" "45 - 54" "n.admissions" "d4" 0 0 139.9 566
"female" 2018 "age" "45 - 54" "n.admissions.ppl" "d4" 0 0 123.3 499
"female" 2018 "age" "45 - 54" "n.dead.year" "d4" 0 0 4.2 17
"female" 2018 "age" "45 - 54" "n.dead1" "d4" 0 0 3300.3 20
"female" 2018 "age" "45 - 54" "n.dead30" "d4" 0 0 2640.3 16
"female" 2018 "age" "45 - 54" "n.dead5" "d4" 0 0 4950.5 30
"female" 2018 "age" "45 - 54" "n.incidence" "d4" 0 0 149.8 606
"female" 2018 "age" "45 - 54" "n.prevalence" "d4" 0 0 1587.1 6422
"female" 2018 "age" "45 - 54" "n.readmissions.30" "d4" 0 0 37.1 150
"female" 2018 "age" "45 - 54" "n.readmissions.ppl.30" "d4" 0 0 25050.1 125
"female" 2018 "age" "55 - 64" "n.admissions" "d4" 0 0 310.3 1106
"female" 2018 "age" "55 - 64" "n.admissions.ppl" "d4" 0 0 272.2 970
"female" 2018 "age" "55 - 64" "n.dead.year" "d4" 0 0 8.4 30
"female" 2018 "age" "55 - 64" "n.dead1" "d4" 0 0 3125 35
"female" 2018 "age" "55 - 64" "n.dead30" "d4" 0 0 2053.6 23
"female" 2018 "age" "55 - 64" "n.dead5" "d4" 0 0 6517.9 73
"female" 2018 "age" "55 - 64" "n.incidence" "d4" 0 0 314.3 1120
"female" 2018 "age" "55 - 64" "n.prevalence" "d4" 0 0 3657.9 13036
"female" 2018 "age" "55 - 64" "n.readmissions.30" "d4" 0 0 84.5 301
"female" 2018 "age" "55 - 64" "n.readmissions.ppl.30" "d4" 0 0 25463.9 247
"female" 2018 "age" "65 - 74" "n.admissions" "d4" 0 0 482.5 1608
"female" 2018 "age" "65 - 74" "n.admissions.ppl" "d4" 0 0 416.8 1389
"female" 2018 "age" "65 - 74" "n.dead.year" "d4" 0 0 43.8 146
"female" 2018 "age" "65 - 74" "n.dead1" "d4" 0 0 9355.2 148
"female" 2018 "age" "65 - 74" "n.dead30" "d4" 0 0 7142.9 113
"female" 2018 "age" "65 - 74" "n.dead5" "d4" 0 0 16498.1 261
"female" 2018 "age" "65 - 74" "n.incidence" "d4" 0 0 474.7 1582
"female" 2018 "age" "65 - 74" "n.prevalence" "d4" 0 0 5803.8 19342
"female" 2018 "age" "65 - 74" "n.readmissions.30" "d4" 0 0 138 460
"female" 2018 "age" "65 - 74" "n.readmissions.ppl.30" "d4" 0 0 26925.8 374
"female" 2018 "age" "75 - 84" "n.admissions" "d4" 0 0 773.4 1476
