"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d12" 0 0 39.7 28
"female" 2004 "age" "85+" "n.admissions.ppl" "d12" 0 0 38.3 27
"female" 2004 "age" "85+" "n.dead.year" "d12" 0 0 44 31
"female" 2004 "age" "85+" "n.dead1" "d12" 0 0 72093 31
"female" 2004 "age" "85+" "n.dead30" "d12" 0 0 60465.1 26
"female" 2004 "age" "85+" "n.dead5" "d12" 0 0 90697.7 39
"female" 2004 "age" "85+" "n.incidence" "d12" 0 0 61 43
"female" 2004 "age" "85+" "n.prevalence" "d12" 0 0 167.5 118
"female" 2004 "age" "85+" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2004 "age" "65 - 74" "n.admissions" "d12" 0 0 68.8 155
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d12" 0 0 55.5 125
"female" 2004 "age" "65 - 74" "n.dead.year" "d12" 0 0 21.7 49
"female" 2004 "age" "65 - 74" "n.dead1" "d12" 0 0 29281.8 53
"female" 2004 "age" "65 - 74" "n.dead30" "d12" 0 0 20442 37
"female" 2004 "age" "65 - 74" "n.dead5" "d12" 0 0 51933.7 94
"female" 2004 "age" "65 - 74" "n.incidence" "d12" 0 0 80.3 181
"female" 2004 "age" "65 - 74" "n.prevalence" "d12" 0 0 243.6 549
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d12" 0 0 12 27
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d12" 0 0 16800 21
"female" 2004 "age" "75 - 84" "n.admissions" "d12" 0 0 66.5 111
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d12" 0 0 57.6 96
"female" 2004 "age" "75 - 84" "n.dead.year" "d12" 0 0 40.8 68
"female" 2004 "age" "75 - 84" "n.dead1" "d12" 0 0 43902.4 72
"female" 2004 "age" "75 - 84" "n.dead30" "d12" 0 0 35975.6 59
"female" 2004 "age" "75 - 84" "n.dead5" "d12" 0 0 75000 123
"female" 2004 "age" "75 - 84" "n.incidence" "d12" 0 0 98.3 164
"female" 2004 "age" "75 - 84" "n.prevalence" "d12" 0 0 326.1 544
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d12" 0 0 8.4 14
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d12" 0 0 12500 12
"female" 2004 "age" "45 - 54" "n.admissions" "d12" 0 0 2.8 10
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d12" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead.year" "d12" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d12" 0 0 40000 10
"female" 2004 "age" "45 - 54" "n.dead30" "d12" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d12" 0 0 44000 11
"female" 2004 "age" "45 - 54" "n.incidence" "d12" 0 0 6.9 25
"female" 2004 "age" "45 - 54" "n.prevalence" "d12" 0 0 14.4 52
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.admissions" "d12" 0 0 15.8 55
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d12" 0 0 13.5 47
"female" 2004 "age" "55 - 64" "n.dead.year" "d12" 0 0 6.3 22
"female" 2004 "age" "55 - 64" "n.dead1" "d12" 0 0 29885.1 26
"female" 2004 "age" "55 - 64" "n.dead30" "d12" 0 0 21839.1 19
"female" 2004 "age" "55 - 64" "n.dead5" "d12" 0 0 44827.6 39
"female" 2004 "age" "55 - 64" "n.incidence" "d12" 0 0 25 87
"female" 2004 "age" "55 - 64" "n.prevalence" "d12" 0 0 58.4 203
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.admissions" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead.year" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead1" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead30" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead5" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.incidence" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.prevalence" "d12" 0 0 9.1 33
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2004 "national" "national" "n.admissions" "d12" 0 1 25.3 363
"female" 2004 "national" "national" "n.admissions.ppl" "d12" 0 1 21.4 308
"female" 2004 "national" "national" "n.dead.year" "d12" 0 1 12 180
"female" 2004 "national" "national" "n.dead1" "d12" 0 1 31816.1 194
"female" 2004 "national" "national" "n.dead30" "d12" 0 1 24212.1 151
"female" 2004 "national" "national" "n.dead5" "d12" 0 1 43877.7 308
"female" 2004 "national" "national" "n.incidence" "d12" 0 1 34.8 507
"female" 2004 "national" "national" "n.prevalence" "d12" 0 1 103.6 1499
"female" 2004 "national" "national" "n.readmissions.30" "d12" 0 1 3.8 53
"female" 2004 "national" "national" "n.readmissions.ppl.30" "d12" 0 1 19999.1 45
"female" 2005 "age" "85+" "n.admissions" "d12" 0 0 49.4 35
"female" 2005 "age" "85+" "n.admissions.ppl" "d12" 0 0 45.1 32
"female" 2005 "age" "85+" "n.dead.year" "d12" 0 0 59.2 42
"female" 2005 "age" "85+" "n.dead1" "d12" 0 0 75000 45
"female" 2005 "age" "85+" "n.dead30" "d12" 0 0 63333.3 38
"female" 2005 "age" "85+" "n.dead5" "d12" 0 0 96666.7 58
"female" 2005 "age" "85+" "n.incidence" "d12" 0 0 84.6 60
"female" 2005 "age" "85+" "n.prevalence" "d12" 0 0 176.3 125
"female" 2005 "age" "85+" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2005 "age" "85+" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2005 "age" "65 - 74" "n.admissions" "d12" 0 0 66.5 152
"female" 2005 "age" "65 - 74" "n.admissions.ppl" "d12" 0 0 53.4 122
"female" 2005 "age" "65 - 74" "n.dead.year" "d12" 0 0 24.5 56
"female" 2005 "age" "65 - 74" "n.dead1" "d12" 0 0 31720.4 59
"female" 2005 "age" "65 - 74" "n.dead30" "d12" 0 0 22043 41
"female" 2005 "age" "65 - 74" "n.dead5" "d12" 0 0 55376.3 103
"female" 2005 "age" "65 - 74" "n.incidence" "d12" 0 0 81.4 186
"female" 2005 "age" "65 - 74" "n.prevalence" "d12" 0 0 251.7 575
"female" 2005 "age" "65 - 74" "n.readmissions.30" "d12" 0 0 17.1 39
"female" 2005 "age" "65 - 74" "n.readmissions.ppl.30" "d12" 0 0 27049.2 33
"female" 2005 "age" "75 - 84" "n.admissions" "d12" 0 0 71.1 118
"female" 2005 "age" "75 - 84" "n.admissions.ppl" "d12" 0 0 60.2 100
"female" 2005 "age" "75 - 84" "n.dead.year" "d12" 0 0 34.9 58
"female" 2005 "age" "75 - 84" "n.dead1" "d12" 0 0 40277.8 58
"female" 2005 "age" "75 - 84" "n.dead30" "d12" 0 0 27777.8 40
"female" 2005 "age" "75 - 84" "n.dead5" "d12" 0 0 67361.1 97
"female" 2005 "age" "75 - 84" "n.incidence" "d12" 0 0 86.8 144
"female" 2005 "age" "75 - 84" "n.prevalence" "d12" 0 0 353.7 587
"female" 2005 "age" "75 - 84" "n.readmissions.30" "d12" 0 0 11.4 19
"female" 2005 "age" "75 - 84" "n.readmissions.ppl.30" "d12" 0 0 16000 16
"female" 2005 "age" "45 - 54" "n.admissions" "d12" 0 0 4.4 16
"female" 2005 "age" "45 - 54" "n.admissions.ppl" "d12" 0 0 3.3 12
"female" 2005 "age" "45 - 54" "n.dead.year" "d12" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead1" "d12" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead30" "d12" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead5" "d12" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.incidence" "d12" 0 0 4.7 17
"female" 2005 "age" "45 - 54" "n.prevalence" "d12" 0 0 16 58
"female" 2005 "age" "45 - 54" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2005 "age" "55 - 64" "n.admissions" "d12" 0 0 20.6 73
"female" 2005 "age" "55 - 64" "n.admissions.ppl" "d12" 0 0 16.6 59
"female" 2005 "age" "55 - 64" "n.dead.year" "d12" 0 0 3.9 14
"female" 2005 "age" "55 - 64" "n.dead1" "d12" 0 0 14285.7 11
"female" 2005 "age" "55 - 64" "n.dead30" "d12" 0 0 NA NA
"female" 2005 "age" "55 - 64" "n.dead5" "d12" 0 0 27272.7 21
"female" 2005 "age" "55 - 64" "n.incidence" "d12" 0 0 21.7 77
"female" 2005 "age" "55 - 64" "n.prevalence" "d12" 0 0 66.6 236
"female" 2005 "age" "55 - 64" "n.readmissions.30" "d12" 0 0 4.5 16
"female" 2005 "age" "55 - 64" "n.readmissions.ppl.30" "d12" 0 0 20339 12
"female" 2005 "age" "35 - 44" "n.admissions" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.admissions.ppl" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead.year" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead1" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead30" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead5" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.incidence" "d12" 0 0 2.8 10
"female" 2005 "age" "35 - 44" "n.prevalence" "d12" 0 0 9.6 35
"female" 2005 "age" "35 - 44" "n.readmissions.30" "d12" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.readmissions.ppl.30" "d12" 0 0 NA NA
"female" 2005 "national" "national" "n.admissions" "d12" 0 1 27.7 403
"female" 2005 "national" "national" "n.admissions.ppl" "d12" 0 1 22.7 331
"female" 2005 "national" "national" "n.dead.year" "d12" 0 1 11.8 175
"female" 2005 "national" "national" "n.dead1" "d12" 0 1 22670.5 178
"female" 2005 "national" "national" "n.dead30" "d12" 0 1 18209.3 131
"female" 2005 "national" "national" "n.dead5" "d12" 0 1 36899.7 286
"female" 2005 "national" "national" "n.incidence" "d12" 0 1 33.7 494
"female" 2005 "national" "national" "n.prevalence" "d12" 0 1 110.6 1616
"female" 2005 "national" "national" "n.readmissions.30" "d12" 0 1 5.9 84
"female" 2005 "national" "national" "n.readmissions.ppl.30" "d12" 0 1 24562.4 69
"female" 2006 "age" "85+" "n.admissions" "d12" 0 0 32.9 24
"female" 2006 "age" "85+" "n.admissions.ppl" "d12" 0 0 31.5 23
"female" 2006 "age" "85+" "n.dead.year" "d12" 0 0 46.6 34
"female" 2006 "age" "85+" "n.dead1" "d12" 0 0 67924.5 36
"female" 2006 "age" "85+" "n.dead30" "d12" 0 0 62264.2 33
"female" 2006 "age" "85+" "n.dead5" "d12" 0 0 90566 48
