"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "18 - 34" "n.admissions" "d1" 0 0 283.4 1532
"female" 2004 "age" "18 - 34" "n.admissions.ppl" "d1" 0 0 235.7 1274
"female" 2004 "age" "18 - 34" "n.dead.year" "d1" 0 0 3.1 17
"female" 2004 "age" "18 - 34" "n.dead1" "d1" 0 0 1569.1 26
"female" 2004 "age" "18 - 34" "n.dead30" "d1" 0 0 1327.7 22
"female" 2004 "age" "18 - 34" "n.dead5" "d1" 0 0 2051.9 34
"female" 2004 "age" "18 - 34" "n.incidence" "d1" 0 0 306.6 1657
"female" 2004 "age" "18 - 34" "n.prevalence" "d1" 0 0 1073.4 5802
"female" 2004 "age" "18 - 34" "n.readmissions.30" "d1" 0 0 73.1 395
"female" 2004 "age" "18 - 34" "n.readmissions.ppl.30" "d1" 0 0 24411.3 311
"female" 2004 "age" "35 - 44" "n.admissions" "d1" 0 0 707.2 2831
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d1" 0 0 563 2254
"female" 2004 "age" "35 - 44" "n.dead.year" "d1" 0 0 16.5 66
"female" 2004 "age" "35 - 44" "n.dead1" "d1" 0 0 3438.8 88
"female" 2004 "age" "35 - 44" "n.dead30" "d1" 0 0 2618.2 67
"female" 2004 "age" "35 - 44" "n.dead5" "d1" 0 0 4884.7 125
"female" 2004 "age" "35 - 44" "n.incidence" "d1" 0 0 639.2 2559
"female" 2004 "age" "35 - 44" "n.prevalence" "d1" 0 0 2785 11149
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d1" 0 0 168.6 675
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d1" 0 0 21251.1 479
"female" 2004 "age" "45 - 54" "n.admissions" "d1" 0 0 1429 5174
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d1" 0 0 1071.6 3880
"female" 2004 "age" "45 - 54" "n.dead.year" "d1" 0 0 33.4 121
"female" 2004 "age" "45 - 54" "n.dead1" "d1" 0 0 4840.4 188
"female" 2004 "age" "45 - 54" "n.dead30" "d1" 0 0 3192.6 124
"female" 2004 "age" "45 - 54" "n.dead5" "d1" 0 0 7569.5 294
"female" 2004 "age" "45 - 54" "n.incidence" "d1" 0 0 1072.7 3884
"female" 2004 "age" "45 - 54" "n.prevalence" "d1" 0 0 5559.7 20130
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d1" 0 0 369.5 1338
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d1" 0 0 22680.4 880
"female" 2004 "age" "55 - 64" "n.admissions" "d1" 0 0 2702.1 9386
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d1" 0 0 1966 6829
"female" 2004 "age" "55 - 64" "n.dead.year" "d1" 0 0 99.9 347
"female" 2004 "age" "55 - 64" "n.dead1" "d1" 0 0 7007.7 411
"female" 2004 "age" "55 - 64" "n.dead30" "d1" 0 0 4160.3 244
"female" 2004 "age" "55 - 64" "n.dead5" "d1" 0 0 12327.4 723
"female" 2004 "age" "55 - 64" "n.incidence" "d1" 0 0 1688.5 5865
"female" 2004 "age" "55 - 64" "n.prevalence" "d1" 0 0 10069.7 34978
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d1" 0 0 656.4 2280
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d1" 0 0 23590.6 1611
"female" 2004 "age" "65 - 74" "n.admissions" "d1" 0 0 6125.6 13807
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d1" 0 0 4367.8 9845
"female" 2004 "age" "65 - 74" "n.dead.year" "d1" 0 0 431.7 973
"female" 2004 "age" "65 - 74" "n.dead1" "d1" 0 0 13285.1 882
"female" 2004 "age" "65 - 74" "n.dead30" "d1" 0 0 8254.3 548
"female" 2004 "age" "65 - 74" "n.dead5" "d1" 0 0 24115.1 1601
"female" 2004 "age" "65 - 74" "n.incidence" "d1" 0 0 2945.4 6639
"female" 2004 "age" "65 - 74" "n.prevalence" "d1" 0 0 18618.9 41967
