"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2018 "age" "18 - 34" "n.admissions" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.admissions.ppl" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead.year" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead1" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead30" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead5" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.incidence" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.prevalence" "d16" 0 0 12.6 73
"female" 2018 "age" "18 - 34" "n.readmissions.30" "d16" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.readmissions.ppl.30" "d16" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions" "d16" 0 0 21.6 77
"female" 2018 "age" "35 - 44" "n.admissions.ppl" "d16" 0 0 20.4 73
"female" 2018 "age" "35 - 44" "n.dead.year" "d16" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead1" "d16" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead30" "d16" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead5" "d16" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.incidence" "d16" 0 0 22.1 79
"female" 2018 "age" "35 - 44" "n.prevalence" "d16" 0 0 149.8 535
"female" 2018 "age" "35 - 44" "n.readmissions.30" "d16" 0 0 3.9 14
"female" 2018 "age" "35 - 44" "n.readmissions.ppl.30" "d16" 0 0 17808.2 13
"female" 2018 "age" "45 - 54" "n.admissions" "d16" 0 0 83 336
"female" 2018 "age" "45 - 54" "n.admissions.ppl" "d16" 0 0 79.6 322
"female" 2018 "age" "45 - 54" "n.dead.year" "d16" 0 0 3 12
"female" 2018 "age" "45 - 54" "n.dead1" "d16" 0 0 5900.6 19
"female" 2018 "age" "45 - 54" "n.dead30" "d16" 0 0 4347.8 14
"female" 2018 "age" "45 - 54" "n.dead5" "d16" 0 0 7142.9 23
"female" 2018 "age" "45 - 54" "n.incidence" "d16" 0 0 79.6 322
"female" 2018 "age" "45 - 54" "n.prevalence" "d16" 0 0 573.8 2322
"female" 2018 "age" "45 - 54" "n.readmissions.30" "d16" 0 0 14.3 58
"female" 2018 "age" "45 - 54" "n.readmissions.ppl.30" "d16" 0 0 17701.9 57
"female" 2018 "age" "55 - 64" "n.admissions" "d16" 0 0 171.2 610
"female" 2018 "age" "55 - 64" "n.admissions.ppl" "d16" 0 0 160.2 571
"female" 2018 "age" "55 - 64" "n.dead.year" "d16" 0 0 3.9 14
"female" 2018 "age" "55 - 64" "n.dead1" "d16" 0 0 4403.7 24
"female" 2018 "age" "55 - 64" "n.dead30" "d16" 0 0 2752.3 15
"female" 2018 "age" "55 - 64" "n.dead5" "d16" 0 0 8623.9 47
"female" 2018 "age" "55 - 64" "n.incidence" "d16" 0 0 152.9 545
"female" 2018 "age" "55 - 64" "n.prevalence" "d16" 0 0 1238.8 4415
"female" 2018 "age" "55 - 64" "n.readmissions.30" "d16" 0 0 32 114
"female" 2018 "age" "55 - 64" "n.readmissions.ppl.30" "d16" 0 0 17338 99
"female" 2018 "age" "65 - 74" "n.admissions" "d16" 0 0 248.2 827
"female" 2018 "age" "65 - 74" "n.admissions.ppl" "d16" 0 0 233.4 778
"female" 2018 "age" "65 - 74" "n.dead.year" "d16" 0 0 20.1 67
"female" 2018 "age" "65 - 74" "n.dead1" "d16" 0 0 13281.2 102
"female" 2018 "age" "65 - 74" "n.dead30" "d16" 0 0 9635.4 74
"female" 2018 "age" "65 - 74" "n.dead5" "d16" 0 0 22916.7 176
"female" 2018 "age" "65 - 74" "n.incidence" "d16" 0 0 230.4 768
"female" 2018 "age" "65 - 74" "n.prevalence" "d16" 0 0 1968.4 6560
"female" 2018 "age" "65 - 74" "n.readmissions.30" "d16" 0 0 52.8 176
"female" 2018 "age" "65 - 74" "n.readmissions.ppl.30" "d16" 0 0 20951.2 163
"female" 2018 "age" "75 - 84" "n.admissions" "d16" 0 0 434.4 829
"female" 2018 "age" "75 - 84" "n.admissions.ppl" "d16" 0 0 415.5 793
"female" 2018 "age" "75 - 84" "n.dead.year" "d16" 0 0 60.8 116
"female" 2018 "age" "75 - 84" "n.dead1" "d16" 0 0 23415.3 181
"female" 2018 "age" "75 - 84" "n.dead30" "d16" 0 0 16688.2 129
"female" 2018 "age" "75 - 84" "n.dead5" "d16" 0 0 39456.7 305
"female" 2018 "age" "75 - 84" "n.incidence" "d16" 0 0 405.1 773
"female" 2018 "age" "75 - 84" "n.prevalence" "d16" 0 0 3496.7 6673
"female" 2018 "age" "75 - 84" "n.readmissions.30" "d16" 0 0 105.3 201
"female" 2018 "age" "75 - 84" "n.readmissions.ppl.30" "d16" 0 0 23959.6 190
"female" 2018 "age" "85+" "n.admissions" "d16" 0 0 587.6 467
"female" 2018 "age" "85+" "n.admissions.ppl" "d16" 0 0 546.1 434
"female" 2018 "age" "85+" "n.dead.year" "d16" 0 0 246.6 196
"female" 2018 "age" "85+" "n.dead1" "d16" 0 0 52965.2 259
"female" 2018 "age" "85+" "n.dead30" "d16" 0 0 39877.3 195
"female" 2018 "age" "85+" "n.dead5" "d16" 0 0 75051.1 367
"female" 2018 "age" "85+" "n.incidence" "d16" 0 0 615.3 489
"female" 2018 "age" "85+" "n.prevalence" "d16" 0 0 6462.6 5136
"female" 2018 "age" "85+" "n.readmissions.30" "d16" 0 0 140.9 112
"female" 2018 "age" "85+" "n.readmissions.ppl.30" "d16" 0 0 23963.1 104
"female" 2018 "edu" NA "n.admissions" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.admissions.ppl" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.dead.year" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.dead1" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.dead30" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.dead5" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.incidence" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.readmissions.30" "d16" 1 1 NA NA
"female" 2018 "edu" NA "n.readmissions.ppl.30" "d16" 1 1 NA NA
"female" 2018 "edu" "unknown" "n.admissions" "d16" 1 1 112.5 193
"female" 2018 "edu" "unknown" "n.admissions.ppl" "d16" 1 1 107.1 184
"female" 2018 "edu" "unknown" "n.dead.year" "d16" 1 1 70.2 118
"female" 2018 "edu" "unknown" "n.dead1" "d16" 1 1 23863.6 149
"female" 2018 "edu" "unknown" "n.dead30" "d16" 1 1 20955.2 127
"female" 2018 "edu" "unknown" "n.dead5" "d16" 1 1 24404.1 153
"female" 2018 "edu" "unknown" "n.incidence" "d16" 1 1 144.7 247
"female" 2018 "edu" "unknown" "n.prevalence" "d16" 1 1 525.7 904
"female" 2018 "edu" "unknown" "n.readmissions.30" "d16" 1 1 28.9 50
"female" 2018 "edu" "unknown" "n.readmissions.ppl.30" "d16" 1 1 13933.5 47
"female" 2018 "edu" "basic" "n.admissions" "d16" 1 1 104.6 1011
"female" 2018 "edu" "basic" "n.admissions.ppl" "d16" 1 1 98.3 951
"female" 2018 "edu" "basic" "n.dead.year" "d16" 1 1 1.7 20
"female" 2018 "edu" "basic" "n.dead1" "d16" 1 1 2049.3 51
"female" 2018 "edu" "basic" "n.dead30" "d16" 1 1 920.3 24
"female" 2018 "edu" "basic" "n.dead5" "d16" 1 1 6515.8 151
"female" 2018 "edu" "basic" "n.incidence" "d16" 1 1 90.7 871
"female" 2018 "edu" "basic" "n.prevalence" "d16" 1 1 780.3 7647
"female" 2018 "edu" "basic" "n.readmissions.30" "d16" 1 1 23.5 234
"female" 2018 "edu" "basic" "n.readmissions.ppl.30" "d16" 1 1 18016.8 214
"female" 2018 "edu" "secondary" "n.admissions" "d16" 1 1 82.2 832
"female" 2018 "edu" "secondary" "n.admissions.ppl" "d16" 1 1 77.3 782
"female" 2018 "edu" "secondary" "n.dead.year" "d16" 1 1 1.4 13
"female" 2018 "edu" "secondary" "n.dead1" "d16" 1 1 1438.4 29
"female" 2018 "edu" "secondary" "n.dead30" "d16" 1 1 797.2 15
"female" 2018 "edu" "secondary" "n.dead5" "d16" 1 1 4156.4 88
"female" 2018 "edu" "secondary" "n.incidence" "d16" 1 1 73 738
"female" 2018 "edu" "secondary" "n.prevalence" "d16" 1 1 584.1 5932
"female" 2018 "edu" "secondary" "n.readmissions.30" "d16" 1 1 15.3 153
"female" 2018 "edu" "secondary" "n.readmissions.ppl.30" "d16" 1 1 18195.4 142
"female" 2018 "edu" "postgraduate" "n.admissions" "d16" 1 1 40.8 57
"female" 2018 "edu" "postgraduate" "n.admissions.ppl" "d16" 1 1 39.2 55
"female" 2018 "edu" "postgraduate" "n.dead.year" "d16" 1 1 NA NA
"female" 2018 "edu" "postgraduate" "n.dead1" "d16" 1 1 NA NA
"female" 2018 "edu" "postgraduate" "n.dead30" "d16" 1 1 NA NA
"female" 2018 "edu" "postgraduate" "n.dead5" "d16" 1 1 22723.1 4
"female" 2018 "edu" "postgraduate" "n.incidence" "d16" 1 1 39.4 58
"female" 2018 "edu" "postgraduate" "n.prevalence" "d16" 1 1 348.2 466
"female" 2018 "edu" "postgraduate" "n.readmissions.30" "d16" 1 1 8.2 11
"female" 2018 "edu" "postgraduate" "n.readmissions.ppl.30" "d16" 1 1 11404.6 10
"female" 2018 "edu" "tertiary" "n.admissions" "d16" 1 1 57.3 327
"female" 2018 "edu" "tertiary" "n.admissions.ppl" "d16" 1 1 54.5 311
"female" 2018 "edu" "tertiary" "n.dead.year" "d16" 1 1 NA NA
"female" 2018 "edu" "tertiary" "n.dead1" "d16" 1 1 1296.9 7
"female" 2018 "edu" "tertiary" "n.dead30" "d16" 1 1 NA NA
"female" 2018 "edu" "tertiary" "n.dead5" "d16" 1 1 3326.7 25
"female" 2018 "edu" "tertiary" "n.incidence" "d16" 1 1 53.6 308
"female" 2018 "edu" "tertiary" "n.prevalence" "d16" 1 1 441.8 2508
"female" 2018 "edu" "tertiary" "n.readmissions.30" "d16" 1 1 11.4 66
