"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "18 - 34" "n.admissions" "d16" 0 0 3.7 20
"female" 2004 "age" "18 - 34" "n.admissions.ppl" "d16" 0 0 3.3 18
"female" 2004 "age" "18 - 34" "n.dead.year" "d16" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead1" "d16" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead30" "d16" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead5" "d16" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.incidence" "d16" 0 0 3 16
"female" 2004 "age" "18 - 34" "n.prevalence" "d16" 0 0 13.3 72
"female" 2004 "age" "18 - 34" "n.readmissions.30" "d16" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.readmissions.ppl.30" "d16" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.admissions" "d16" 0 0 35.7 143
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d16" 0 0 32.7 131
"female" 2004 "age" "35 - 44" "n.dead.year" "d16" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead1" "d16" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead30" "d16" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead5" "d16" 0 0 8130.1 10
"female" 2004 "age" "35 - 44" "n.incidence" "d16" 0 0 30.7 123
"female" 2004 "age" "35 - 44" "n.prevalence" "d16" 0 0 106.4 426
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d16" 0 0 8.5 34
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d16" 0 0 25954.2 34
"female" 2004 "age" "45 - 54" "n.admissions" "d16" 0 0 114.9 416
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d16" 0 0 101.1 366
"female" 2004 "age" "45 - 54" "n.dead.year" "d16" 0 0 5.8 21
"female" 2004 "age" "45 - 54" "n.dead1" "d16" 0 0 8474.6 30
"female" 2004 "age" "45 - 54" "n.dead30" "d16" 0 0 6497.2 23
"female" 2004 "age" "45 - 54" "n.dead5" "d16" 0 0 12994.4 46
"female" 2004 "age" "45 - 54" "n.incidence" "d16" 0 0 97.8 354
"female" 2004 "age" "45 - 54" "n.prevalence" "d16" 0 0 420.1 1521
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d16" 0 0 30.1 109
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d16" 0 0 25956.3 95
"female" 2004 "age" "55 - 64" "n.admissions" "d16" 0 0 212.2 737
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d16" 0 0 187.7 652
"female" 2004 "age" "55 - 64" "n.dead.year" "d16" 0 0 19.9 69
"female" 2004 "age" "55 - 64" "n.dead1" "d16" 0 0 14677.4 91
"female" 2004 "age" "55 - 64" "n.dead30" "d16" 0 0 10645.2 66
"female" 2004 "age" "55 - 64" "n.dead5" "d16" 0 0 20967.7 130
"female" 2004 "age" "55 - 64" "n.incidence" "d16" 0 0 178.5 620
"female" 2004 "age" "55 - 64" "n.prevalence" "d16" 0 0 1022 3550
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d16" 0 0 55.6 193
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d16" 0 0 27454 179
"female" 2004 "age" "65 - 74" "n.admissions" "d16" 0 0 554.1 1249
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d16" 0 0 489.8 1104
"female" 2004 "age" "65 - 74" "n.dead.year" "d16" 0 0 90.5 204
"female" 2004 "age" "65 - 74" "n.dead1" "d16" 0 0 24087.6 264
"female" 2004 "age" "65 - 74" "n.dead30" "d16" 0 0 19160.6 210
"female" 2004 "age" "65 - 74" "n.dead5" "d16" 0 0 36222.6 397
"female" 2004 "age" "65 - 74" "n.incidence" "d16" 0 0 486.2 1096
"female" 2004 "age" "65 - 74" "n.prevalence" "d16" 0 0 2491.1 5615
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d16" 0 0 150.4 339
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d16" 0 0 27173.9 300
"female" 2004 "age" "75 - 84" "n.admissions" "d16" 0 0 1027.5 1714
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d16" 0 0 917.8 1531
"female" 2004 "age" "75 - 84" "n.dead.year" "d16" 0 0 352.5 588
"female" 2004 "age" "75 - 84" "n.dead1" "d16" 0 0 46016.6 722
"female" 2004 "age" "75 - 84" "n.dead30" "d16" 0 0 35181.6 552
"female" 2004 "age" "75 - 84" "n.dead5" "d16" 0 0 60548.1 950
"female" 2004 "age" "75 - 84" "n.incidence" "d16" 0 0 940.6 1569
"female" 2004 "age" "75 - 84" "n.prevalence" "d16" 0 0 3947.7 6585
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d16" 0 0 255.4 426
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d16" 0 0 24493.8 375
"female" 2004 "age" "85+" "n.admissions" "d16" 0 0 1376.8 970
"female" 2004 "age" "85+" "n.admissions.ppl" "d16" 0 0 1236.3 871
"female" 2004 "age" "85+" "n.dead.year" "d16" 0 0 868.7 612
"female" 2004 "age" "85+" "n.dead1" "d16" 0 0 64117.1 679
"female" 2004 "age" "85+" "n.dead30" "d16" 0 0 50802.6 538
"female" 2004 "age" "85+" "n.dead5" "d16" 0 0 84041.5 890
"female" 2004 "age" "85+" "n.incidence" "d16" 0 0 1503.1 1059
"female" 2004 "age" "85+" "n.prevalence" "d16" 0 0 4300.7 3030
"female" 2004 "age" "85+" "n.readmissions.30" "d16" 0 0 262.6 185
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d16" 0 0 19058.6 166
"female" 2004 "national" "national" "n.admissions" "d16" 0 1 207.4 5249
"female" 2004 "national" "national" "n.admissions.ppl" "d16" 0 1 184.6 4673
"female" 2004 "national" "national" "n.dead.year" "d16" 0 1 57 1498
"female" 2004 "national" "national" "n.dead1" "d16" 0 1 11683.6 1792
"female" 2004 "national" "national" "n.dead30" "d16" 0 1 9428.6 1395
"female" 2004 "national" "national" "n.dead5" "d16" 0 1 17575.1 2425
"female" 2004 "national" "national" "n.incidence" "d16" 0 1 190.3 4837
"female" 2004 "national" "national" "n.prevalence" "d16" 0 1 833.1 20799
"female" 2004 "national" "national" "n.readmissions.30" "d16" 0 1 51.7 1294
"female" 2004 "national" "national" "n.readmissions.ppl.30" "d16" 0 1 24531.9 1157
"female" 2005 "age" "18 - 34" "n.admissions" "d16" 0 0 2.8 15
"female" 2005 "age" "18 - 34" "n.admissions.ppl" "d16" 0 0 2.6 14
"female" 2005 "age" "18 - 34" "n.dead.year" "d16" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead1" "d16" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead30" "d16" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead5" "d16" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.incidence" "d16" 0 0 2.6 14
"female" 2005 "age" "18 - 34" "n.prevalence" "d16" 0 0 13.5 72
"female" 2005 "age" "18 - 34" "n.readmissions.30" "d16" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.readmissions.ppl.30" "d16" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.admissions" "d16" 0 0 34.4 138
"female" 2005 "age" "35 - 44" "n.admissions.ppl" "d16" 0 0 31 124
"female" 2005 "age" "35 - 44" "n.dead.year" "d16" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead1" "d16" 0 0 11764.7 14
"female" 2005 "age" "35 - 44" "n.dead30" "d16" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead5" "d16" 0 0 13445.4 16
"female" 2005 "age" "35 - 44" "n.incidence" "d16" 0 0 29.7 119
"female" 2005 "age" "35 - 44" "n.prevalence" "d16" 0 0 110.1 441
"female" 2005 "age" "35 - 44" "n.readmissions.30" "d16" 0 0 9.7 39
"female" 2005 "age" "35 - 44" "n.readmissions.ppl.30" "d16" 0 0 27419.4 34
"female" 2005 "age" "45 - 54" "n.admissions" "d16" 0 0 99.5 360
"female" 2005 "age" "45 - 54" "n.admissions.ppl" "d16" 0 0 91 329
"female" 2005 "age" "45 - 54" "n.dead.year" "d16" 0 0 6.6 24
"female" 2005 "age" "45 - 54" "n.dead1" "d16" 0 0 7076.9 23
"female" 2005 "age" "45 - 54" "n.dead30" "d16" 0 0 6769.2 22
"female" 2005 "age" "45 - 54" "n.dead5" "d16" 0 0 9230.8 30
"female" 2005 "age" "45 - 54" "n.incidence" "d16" 0 0 89.8 325
"female" 2005 "age" "45 - 54" "n.prevalence" "d16" 0 0 449 1624
"female" 2005 "age" "45 - 54" "n.readmissions.30" "d16" 0 0 26 94
"female" 2005 "age" "45 - 54" "n.readmissions.ppl.30" "d16" 0 0 25228 83
"female" 2005 "age" "55 - 64" "n.admissions" "d16" 0 0 201.2 713
"female" 2005 "age" "55 - 64" "n.admissions.ppl" "d16" 0 0 178.6 633
"female" 2005 "age" "55 - 64" "n.dead.year" "d16" 0 0 19.5 69
"female" 2005 "age" "55 - 64" "n.dead1" "d16" 0 0 13114.8 80
"female" 2005 "age" "55 - 64" "n.dead30" "d16" 0 0 11311.5 69
"female" 2005 "age" "55 - 64" "n.dead5" "d16" 0 0 17213.1 105
"female" 2005 "age" "55 - 64" "n.incidence" "d16" 0 0 172.1 610
"female" 2005 "age" "55 - 64" "n.prevalence" "d16" 0 0 1039.6 3685
"female" 2005 "age" "55 - 64" "n.readmissions.30" "d16" 0 0 57.3 203
"female" 2005 "age" "55 - 64" "n.readmissions.ppl.30" "d16" 0 0 28120.1 178
"female" 2005 "age" "65 - 74" "n.admissions" "d16" 0 0 514.8 1176
"female" 2005 "age" "65 - 74" "n.admissions.ppl" "d16" 0 0 456.2 1042
"female" 2005 "age" "65 - 74" "n.dead.year" "d16" 0 0 80.1 183
"female" 2005 "age" "65 - 74" "n.dead1" "d16" 0 0 24064.7 238
"female" 2005 "age" "65 - 74" "n.dead30" "d16" 0 0 17593.5 174
"female" 2005 "age" "65 - 74" "n.dead5" "d16" 0 0 33164.8 328
"female" 2005 "age" "65 - 74" "n.incidence" "d16" 0 0 433 989
"female" 2005 "age" "65 - 74" "n.prevalence" "d16" 0 0 2525.1 5768
"female" 2005 "age" "65 - 74" "n.readmissions.30" "d16" 0 0 141.8 324
"female" 2005 "age" "65 - 74" "n.readmissions.ppl.30" "d16" 0 0 27639.2 288
"female" 2005 "age" "75 - 84" "n.admissions" "d16" 0 0 967 1605
"female" 2005 "age" "75 - 84" "n.admissions.ppl" "d16" 0 0 868.8 1442
"female" 2005 "age" "75 - 84" "n.dead.year" "d16" 0 0 303.1 503
"female" 2005 "age" "75 - 84" "n.dead1" "d16" 0 0 42847.4 626
"female" 2005 "age" "75 - 84" "n.dead30" "d16" 0 0 32854.2 480
"female" 2005 "age" "75 - 84" "n.dead5" "d16" 0 0 58179.3 850
"female" 2005 "age" "75 - 84" "n.incidence" "d16" 0 0 880.2 1461
"female" 2005 "age" "75 - 84" "n.prevalence" "d16" 0 0 4068 6752
"female" 2005 "age" "75 - 84" "n.readmissions.30" "d16" 0 0 216.3 359
"female" 2005 "age" "75 - 84" "n.readmissions.ppl.30" "d16" 0 0 22884.9 330
"female" 2005 "age" "85+" "n.admissions" "d16" 0 0 1296.4 919
"female" 2005 "age" "85+" "n.admissions.ppl" "d16" 0 0 1203.3 853
"female" 2005 "age" "85+" "n.dead.year" "d16" 0 0 795.6 564
"female" 2005 "age" "85+" "n.dead1" "d16" 0 0 65328.1 667
"female" 2005 "age" "85+" "n.dead30" "d16" 0 0 50146.9 512
"female" 2005 "age" "85+" "n.dead5" "d16" 0 0 81684.6 834
"female" 2005 "age" "85+" "n.incidence" "d16" 0 0 1440.3 1021
"female" 2005 "age" "85+" "n.prevalence" "d16" 0 0 4444.9 3151
"female" 2005 "age" "85+" "n.readmissions.30" "d16" 0 0 229.9 163
"female" 2005 "age" "85+" "n.readmissions.ppl.30" "d16" 0 0 17819.5 152
"female" 2005 "national" "national" "n.admissions" "d16" 0 1 193.3 4926
"female" 2005 "national" "national" "n.admissions.ppl" "d16" 0 1 173.9 4437
"female" 2005 "national" "national" "n.dead.year" "d16" 0 1 51 1353
"female" 2005 "national" "national" "n.dead1" "d16" 0 1 12454.3 1649
"female" 2005 "national" "national" "n.dead30" "d16" 0 1 9774.8 1266
"female" 2005 "national" "national" "n.dead5" "d16" 0 1 17322.1 2165
"female" 2005 "national" "national" "n.incidence" "d16" 0 1 176.7 4539
"female" 2005 "national" "national" "n.prevalence" "d16" 0 1 853.1 21493
"female" 2005 "national" "national" "n.readmissions.30" "d16" 0 1 47.1 1188
"female" 2005 "national" "national" "n.readmissions.ppl.30" "d16" 0 1 24631.7 1071
"female" 2006 "age" "18 - 34" "n.admissions" "d16" 0 0 4.7 25
"female" 2006 "age" "18 - 34" "n.admissions.ppl" "d16" 0 0 4 21
"female" 2006 "age" "18 - 34" "n.dead.year" "d16" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead1" "d16" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead30" "d16" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead5" "d16" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.incidence" "d16" 0 0 3 16
"female" 2006 "age" "18 - 34" "n.prevalence" "d16" 0 0 13.4 71
"female" 2006 "age" "18 - 34" "n.readmissions.30" "d16" 0 0 1.9 10
"female" 2006 "age" "18 - 34" "n.readmissions.ppl.30" "d16" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.admissions" "d16" 0 0 32.5 130
"female" 2006 "age" "35 - 44" "n.admissions.ppl" "d16" 0 0 29.3 117
"female" 2006 "age" "35 - 44" "n.dead.year" "d16" 0 0 3 12
"female" 2006 "age" "35 - 44" "n.dead1" "d16" 0 0 10256.4 12
"female" 2006 "age" "35 - 44" "n.dead30" "d16" 0 0 8547 10
"female" 2006 "age" "35 - 44" "n.dead5" "d16" 0 0 11965.8 14
"female" 2006 "age" "35 - 44" "n.incidence" "d16" 0 0 29.3 117
"female" 2006 "age" "35 - 44" "n.prevalence" "d16" 0 0 111.5 446
"female" 2006 "age" "35 - 44" "n.readmissions.30" "d16" 0 0 7.5 30
"female" 2006 "age" "35 - 44" "n.readmissions.ppl.30" "d16" 0 0 22222.2 26
"female" 2006 "age" "45 - 54" "n.admissions" "d16" 0 0 98.2 356
"female" 2006 "age" "45 - 54" "n.admissions.ppl" "d16" 0 0 90.2 327
"female" 2006 "age" "45 - 54" "n.dead.year" "d16" 0 0 6.9 25
"female" 2006 "age" "45 - 54" "n.dead1" "d16" 0 0 7142.9 22
"female" 2006 "age" "45 - 54" "n.dead30" "d16" 0 0 7142.9 22
