"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "85+" "n.admissions" "d11" 0 0 620.3 437
"female" 2004 "age" "85+" "n.admissions.ppl" "d11" 0 0 562.1 396
"female" 2004 "age" "85+" "n.dead.year" "d11" 0 0 1180.9 832
"female" 2004 "age" "85+" "n.dead1" "d11" 0 0 77487.9 802
"female" 2004 "age" "85+" "n.dead5" "d11" 0 0 90048.3 932
"female" 2004 "age" "85+" "n.incidence" "d11" 0 0 1469 1035
"female" 2004 "age" "85+" "n.prevalence" "d11" 0 0 5292.8 3729
"female" 2004 "age" "85+" "n.readmissions.30" "d11" 0 0 136.3 96
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d11" 0 0 22727.3 90
"female" 2004 "age" "65 - 74" "n.admissions" "d11" 0 0 816.8 1841
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d11" 0 0 623.3 1405
"female" 2004 "age" "65 - 74" "n.dead.year" "d11" 0 0 40.4 91
"female" 2004 "age" "65 - 74" "n.dead1" "d11" 0 0 8810.6 120
"female" 2004 "age" "65 - 74" "n.dead5" "d11" 0 0 22099.9 301
"female" 2004 "age" "65 - 74" "n.incidence" "d11" 0 0 604.3 1362
"female" 2004 "age" "65 - 74" "n.prevalence" "d11" 0 0 4795.5 10809
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d11" 0 0 193.9 437
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d11" 0 0 25622.8 360
"female" 2004 "age" "75 - 84" "n.admissions" "d11" 0 0 866.3 1445
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d11" 0 0 694.8 1159
"female" 2004 "age" "75 - 84" "n.dead.year" "d11" 0 0 246.4 411
"female" 2004 "age" "75 - 84" "n.dead1" "d11" 0 0 32494.6 452
"female" 2004 "age" "75 - 84" "n.dead5" "d11" 0 0 50179.7 698
"female" 2004 "age" "75 - 84" "n.incidence" "d11" 0 0 833.9 1391
"female" 2004 "age" "75 - 84" "n.prevalence" "d11" 0 0 5831.4 9727
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d11" 0 0 191.8 320
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d11" 0 0 24245 281
"female" 2004 "age" "45 - 54" "n.admissions" "d11" 0 0 198.3 718
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d11" 0 0 158.5 574
"female" 2004 "age" "45 - 54" "n.dead.year" "d11" 0 0 4.1 15
