"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2004 "age" "18 - 34" "n.admissions" "d15" 0 0 3.7 20
"female" 2004 "age" "18 - 34" "n.admissions.ppl" "d15" 0 0 2.4 13
"female" 2004 "age" "18 - 34" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.dead5" "d15" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.incidence" "d15" 0 0 3.3 18
"female" 2004 "age" "18 - 34" "n.prevalence" "d15" 0 0 13.9 75
"female" 2004 "age" "18 - 34" "n.readmissions.30" "d15" 0 0 NA NA
"female" 2004 "age" "18 - 34" "n.readmissions.ppl.30" "d15" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.admissions" "d15" 0 0 25 100
"female" 2004 "age" "35 - 44" "n.admissions.ppl" "d15" 0 0 21 84
"female" 2004 "age" "35 - 44" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead1" "d15" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.dead5" "d15" 0 0 NA NA
"female" 2004 "age" "35 - 44" "n.incidence" "d15" 0 0 31.7 127
"female" 2004 "age" "35 - 44" "n.prevalence" "d15" 0 0 103.9 416
"female" 2004 "age" "35 - 44" "n.readmissions.30" "d15" 0 0 8 32
"female" 2004 "age" "35 - 44" "n.readmissions.ppl.30" "d15" 0 0 30952.4 26
"female" 2004 "age" "45 - 54" "n.admissions" "d15" 0 0 105 380
"female" 2004 "age" "45 - 54" "n.admissions.ppl" "d15" 0 0 77.6 281
"female" 2004 "age" "45 - 54" "n.dead.year" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead1" "d15" 0 0 2710 10
"female" 2004 "age" "45 - 54" "n.dead30" "d15" 0 0 NA NA
"female" 2004 "age" "45 - 54" "n.dead5" "d15" 0 0 4878 18
"female" 2004 "age" "45 - 54" "n.incidence" "d15" 0 0 101.9 369
"female" 2004 "age" "45 - 54" "n.prevalence" "d15" 0 0 465.4 1685
"female" 2004 "age" "45 - 54" "n.readmissions.30" "d15" 0 0 37.3 135
"female" 2004 "age" "45 - 54" "n.readmissions.ppl.30" "d15" 0 0 25622.8 72
"female" 2004 "age" "55 - 64" "n.admissions" "d15" 0 0 178.8 621
"female" 2004 "age" "55 - 64" "n.admissions.ppl" "d15" 0 0 146.8 510
"female" 2004 "age" "55 - 64" "n.dead.year" "d15" 0 0 7.8 27
"female" 2004 "age" "55 - 64" "n.dead1" "d15" 0 0 5515.2 38
"female" 2004 "age" "55 - 64" "n.dead30" "d15" 0 0 4354.1 30
"female" 2004 "age" "55 - 64" "n.dead5" "d15" 0 0 10595.1 73
"female" 2004 "age" "55 - 64" "n.incidence" "d15" 0 0 198.4 689
"female" 2004 "age" "55 - 64" "n.prevalence" "d15" 0 0 1154.4 4010
"female" 2004 "age" "55 - 64" "n.readmissions.30" "d15" 0 0 47.5 165
"female" 2004 "age" "55 - 64" "n.readmissions.ppl.30" "d15" 0 0 26666.7 136
"female" 2004 "age" "65 - 74" "n.admissions" "d15" 0 0 394 888
"female" 2004 "age" "65 - 74" "n.admissions.ppl" "d15" 0 0 338.5 763
"female" 2004 "age" "65 - 74" "n.dead.year" "d15" 0 0 40.4 91
"female" 2004 "age" "65 - 74" "n.dead1" "d15" 0 0 13516.5 123
"female" 2004 "age" "65 - 74" "n.dead30" "d15" 0 0 9450.5 86
"female" 2004 "age" "65 - 74" "n.dead5" "d15" 0 0 23736.3 216
"female" 2004 "age" "65 - 74" "n.incidence" "d15" 0 0 403.7 910
"female" 2004 "age" "65 - 74" "n.prevalence" "d15" 0 0 2512 5662
"female" 2004 "age" "65 - 74" "n.readmissions.30" "d15" 0 0 87.4 197
"female" 2004 "age" "65 - 74" "n.readmissions.ppl.30" "d15" 0 0 23329 178
"female" 2004 "age" "75 - 84" "n.admissions" "d15" 0 0 495.8 827
"female" 2004 "age" "75 - 84" "n.admissions.ppl" "d15" 0 0 430.4 718
"female" 2004 "age" "75 - 84" "n.dead.year" "d15" 0 0 257.8 430
"female" 2004 "age" "75 - 84" "n.dead1" "d15" 0 0 41136 478
"female" 2004 "age" "75 - 84" "n.dead30" "d15" 0 0 34853.7 405
"female" 2004 "age" "75 - 84" "n.dead5" "d15" 0 0 53098.1 617
"female" 2004 "age" "75 - 84" "n.incidence" "d15" 0 0 696.6 1162
"female" 2004 "age" "75 - 84" "n.prevalence" "d15" 0 0 3176.8 5299
"female" 2004 "age" "75 - 84" "n.readmissions.30" "d15" 0 0 113.3 189
"female" 2004 "age" "75 - 84" "n.readmissions.ppl.30" "d15" 0 0 24651.8 177
"female" 2004 "age" "85+" "n.admissions" "d15" 0 0 434.3 306
"female" 2004 "age" "85+" "n.admissions.ppl" "d15" 0 0 405.9 286
"female" 2004 "age" "85+" "n.dead.year" "d15" 0 0 1337 942
"female" 2004 "age" "85+" "n.dead1" "d15" 0 0 83653.8 957
"female" 2004 "age" "85+" "n.dead30" "d15" 0 0 78059.4 893
"female" 2004 "age" "85+" "n.dead5" "d15" 0 0 92569.9 1059
"female" 2004 "age" "85+" "n.incidence" "d15" 0 0 1623.8 1144
"female" 2004 "age" "85+" "n.prevalence" "d15" 0 0 2719.5 1916
"female" 2004 "age" "85+" "n.readmissions.30" "d15" 0 0 93.7 66
"female" 2004 "age" "85+" "n.readmissions.ppl.30" "d15" 0 0 21678.3 62
"female" 2004 "national" "national" "n.admissions" "d15" 0 1 126.7 3142
"female" 2004 "national" "national" "n.admissions.ppl" "d15" 0 1 107 2655
"female" 2004 "national" "national" "n.dead.year" "d15" 0 1 55 1502
"female" 2004 "national" "national" "n.dead1" "d15" 0 1 7679.9 1610
"female" 2004 "national" "national" "n.dead30" "d15" 0 1 6458.8 1426
"female" 2004 "national" "national" "n.dead5" "d15" 0 1 11932.9 1990
"female" 2004 "national" "national" "n.incidence" "d15" 0 1 172.5 4419
"female" 2004 "national" "national" "n.prevalence" "d15" 0 1 770.6 19063
"female" 2004 "national" "national" "n.readmissions.30" "d15" 0 1 31.5 789
"female" 2004 "national" "national" "n.readmissions.ppl.30" "d15" 0 1 22604 655
"female" 2005 "age" "18 - 34" "n.admissions" "d15" 0 0 3.6 19
"female" 2005 "age" "18 - 34" "n.admissions.ppl" "d15" 0 0 2.8 15
"female" 2005 "age" "18 - 34" "n.dead.year" "d15" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead1" "d15" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead30" "d15" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.dead5" "d15" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.incidence" "d15" 0 0 3.2 17
"female" 2005 "age" "18 - 34" "n.prevalence" "d15" 0 0 13.5 72
"female" 2005 "age" "18 - 34" "n.readmissions.30" "d15" 0 0 NA NA
"female" 2005 "age" "18 - 34" "n.readmissions.ppl.30" "d15" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.admissions" "d15" 0 0 25.7 103
"female" 2005 "age" "35 - 44" "n.admissions.ppl" "d15" 0 0 21.2 85
"female" 2005 "age" "35 - 44" "n.dead.year" "d15" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead1" "d15" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead30" "d15" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.dead5" "d15" 0 0 NA NA
"female" 2005 "age" "35 - 44" "n.incidence" "d15" 0 0 29.2 117
"female" 2005 "age" "35 - 44" "n.prevalence" "d15" 0 0 113.3 454
"female" 2005 "age" "35 - 44" "n.readmissions.30" "d15" 0 0 7.2 29
"female" 2005 "age" "35 - 44" "n.readmissions.ppl.30" "d15" 0 0 27058.8 23
"female" 2005 "age" "45 - 54" "n.admissions" "d15" 0 0 87.4 316
"female" 2005 "age" "45 - 54" "n.admissions.ppl" "d15" 0 0 72.2 261
"female" 2005 "age" "45 - 54" "n.dead.year" "d15" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead1" "d15" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead30" "d15" 0 0 NA NA
"female" 2005 "age" "45 - 54" "n.dead5" "d15" 0 0 4516.1 14
"female" 2005 "age" "45 - 54" "n.incidence" "d15" 0 0 85.7 310
"female" 2005 "age" "45 - 54" "n.prevalence" "d15" 0 0 485.5 1756
"female" 2005 "age" "45 - 54" "n.readmissions.30" "d15" 0 0 24.3 88
"female" 2005 "age" "45 - 54" "n.readmissions.ppl.30" "d15" 0 0 27203.1 71
"female" 2005 "age" "55 - 64" "n.admissions" "d15" 0 0 156.9 556
"female" 2005 "age" "55 - 64" "n.admissions.ppl" "d15" 0 0 127.2 451
"female" 2005 "age" "55 - 64" "n.dead.year" "d15" 0 0 6.5 23
"female" 2005 "age" "55 - 64" "n.dead1" "d15" 0 0 5208.3 30
"female" 2005 "age" "55 - 64" "n.dead30" "d15" 0 0 3298.6 19
"female" 2005 "age" "55 - 64" "n.dead5" "d15" 0 0 8159.7 47
"female" 2005 "age" "55 - 64" "n.incidence" "d15" 0 0 162.5 576
"female" 2005 "age" "55 - 64" "n.prevalence" "d15" 0 0 1198.7 4249
"female" 2005 "age" "55 - 64" "n.readmissions.30" "d15" 0 0 53 188
"female" 2005 "age" "55 - 64" "n.readmissions.ppl.30" "d15" 0 0 27716.2 125
"female" 2005 "age" "65 - 74" "n.admissions" "d15" 0 0 352 804
"female" 2005 "age" "65 - 74" "n.admissions.ppl" "d15" 0 0 303.4 693
"female" 2005 "age" "65 - 74" "n.dead.year" "d15" 0 0 49.9 114
"female" 2005 "age" "65 - 74" "n.dead1" "d15" 0 0 15276.3 141
"female" 2005 "age" "65 - 74" "n.dead30" "d15" 0 0 10617.6 98
"female" 2005 "age" "65 - 74" "n.dead5" "d15" 0 0 23076.9 213
"female" 2005 "age" "65 - 74" "n.incidence" "d15" 0 0 404.1 923
"female" 2005 "age" "65 - 74" "n.prevalence" "d15" 0 0 2586.8 5909
"female" 2005 "age" "65 - 74" "n.readmissions.30" "d15" 0 0 90.6 207
"female" 2005 "age" "65 - 74" "n.readmissions.ppl.30" "d15" 0 0 26695.5 185
"female" 2005 "age" "75 - 84" "n.admissions" "d15" 0 0 451.3 749
"female" 2005 "age" "75 - 84" "n.admissions.ppl" "d15" 0 0 399.4 663
"female" 2005 "age" "75 - 84" "n.dead.year" "d15" 0 0 249.4 414
"female" 2005 "age" "75 - 84" "n.dead1" "d15" 0 0 41139.2 455
"female" 2005 "age" "75 - 84" "n.dead30" "d15" 0 0 34538.9 382
"female" 2005 "age" "75 - 84" "n.dead5" "d15" 0 0 52441.2 580
"female" 2005 "age" "75 - 84" "n.incidence" "d15" 0 0 666.3 1106
"female" 2005 "age" "75 - 84" "n.prevalence" "d15" 0 0 3432.4 5697
"female" 2005 "age" "75 - 84" "n.readmissions.30" "d15" 0 0 110.3 183
"female" 2005 "age" "75 - 84" "n.readmissions.ppl.30" "d15" 0 0 24886.9 165
"female" 2005 "age" "85+" "n.admissions" "d15" 0 0 368.2 261
"female" 2005 "age" "85+" "n.admissions.ppl" "d15" 0 0 341.4 242
"female" 2005 "age" "85+" "n.dead.year" "d15" 0 0 1350 957
"female" 2005 "age" "85+" "n.dead1" "d15" 0 0 83774.3 950
"female" 2005 "age" "85+" "n.dead30" "d15" 0 0 79894.2 906
"female" 2005 "age" "85+" "n.dead5" "d15" 0 0 90211.6 1023
"female" 2005 "age" "85+" "n.incidence" "d15" 0 0 1599.7 1134
"female" 2005 "age" "85+" "n.prevalence" "d15" 0 0 2841 2014
"female" 2005 "age" "85+" "n.readmissions.30" "d15" 0 0 67.7 48
"female" 2005 "age" "85+" "n.readmissions.ppl.30" "d15" 0 0 18595 45
"female" 2005 "national" "national" "n.admissions" "d15" 0 1 112.1 2808
"female" 2005 "national" "national" "n.admissions.ppl" "d15" 0 1 96.3 2410
"female" 2005 "national" "national" "n.dead.year" "d15" 0 1 55.4 1514
"female" 2005 "national" "national" "n.dead1" "d15" 0 1 7320 1587
"female" 2005 "national" "national" "n.dead30" "d15" 0 1 5882.7 1411
"female" 2005 "national" "national" "n.dead5" "d15" 0 1 10944.8 1882
"female" 2005 "national" "national" "n.incidence" "d15" 0 1 162.3 4183
"female" 2005 "national" "national" "n.prevalence" "d15" 0 1 806.9 20151
"female" 2005 "national" "national" "n.readmissions.30" "d15" 0 1 29.6 748
"female" 2005 "national" "national" "n.readmissions.ppl.30" "d15" 0 1 21413.1 618
"female" 2006 "age" "18 - 34" "n.admissions" "d15" 0 0 4 21
"female" 2006 "age" "18 - 34" "n.admissions.ppl" "d15" 0 0 2.8 15
"female" 2006 "age" "18 - 34" "n.dead.year" "d15" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead1" "d15" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead30" "d15" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.dead5" "d15" 0 0 NA NA
"female" 2006 "age" "18 - 34" "n.incidence" "d15" 0 0 4.2 22
"female" 2006 "age" "18 - 34" "n.prevalence" "d15" 0 0 13.8 73
"female" 2006 "age" "18 - 34" "n.readmissions.30" "d15" 0 0 2.1 11
"female" 2006 "age" "18 - 34" "n.readmissions.ppl.30" "d15" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.admissions" "d15" 0 0 20.3 81
"female" 2006 "age" "35 - 44" "n.admissions.ppl" "d15" 0 0 17.3 69
"female" 2006 "age" "35 - 44" "n.dead.year" "d15" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.dead1" "d15" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.dead30" "d15" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.dead5" "d15" 0 0 NA NA
"female" 2006 "age" "35 - 44" "n.incidence" "d15" 0 0 27.8 111
"female" 2006 "age" "35 - 44" "n.prevalence" "d15" 0 0 114.5 458
"female" 2006 "age" "35 - 44" "n.readmissions.30" "d15" 0 0 5 20
"female" 2006 "age" "35 - 44" "n.readmissions.ppl.30" "d15" 0 0 27536.2 19
"female" 2006 "age" "45 - 54" "n.admissions" "d15" 0 0 75.3 273
"female" 2006 "age" "45 - 54" "n.admissions.ppl" "d15" 0 0 63.7 231
"female" 2006 "age" "45 - 54" "n.dead.year" "d15" 0 0 NA NA
"female" 2006 "age" "45 - 54" "n.dead1" "d15" 0 0 NA NA
"female" 2006 "age" "45 - 54" "n.dead30" "d15" 0 0 NA NA
"female" 2006 "age" "45 - 54" "n.dead5" "d15" 0 0 5029.6 17
"female" 2006 "age" "45 - 54" "n.incidence" "d15" 0 0 93.3 338
"female" 2006 "age" "45 - 54" "n.prevalence" "d15" 0 0 510.5 1850
"female" 2006 "age" "45 - 54" "n.readmissions.30" "d15" 0 0 22.1 80
"female" 2006 "age" "45 - 54" "n.readmissions.ppl.30" "d15" 0 0 29004.3 67
"female" 2006 "age" "55 - 64" "n.admissions" "d15" 0 0 148.4 535
"female" 2006 "age" "55 - 64" "n.admissions.ppl" "d15" 0 0 124 447
"female" 2006 "age" "55 - 64" "n.dead.year" "d15" 0 0 7.2 26
"female" 2006 "age" "55 - 64" "n.dead1" "d15" 0 0 5448.7 34
"female" 2006 "age" "55 - 64" "n.dead30" "d15" 0 0 3846.2 24
"female" 2006 "age" "55 - 64" "n.dead5" "d15" 0 0 10256.4 64
"female" 2006 "age" "55 - 64" "n.incidence" "d15" 0 0 173.1 624
"female" 2006 "age" "55 - 64" "n.prevalence" "d15" 0 0 1199.4 4324
"female" 2006 "age" "55 - 64" "n.readmissions.30" "d15" 0 0 46 166
"female" 2006 "age" "55 - 64" "n.readmissions.ppl.30" "d15" 0 0 29753.9 133
"female" 2006 "age" "65 - 74" "n.admissions" "d15" 0 0 302 702
"female" 2006 "age" "65 - 74" "n.admissions.ppl" "d15" 0 0 256 595
"female" 2006 "age" "65 - 74" "n.dead.year" "d15" 0 0 52.9 123
"female" 2006 "age" "65 - 74" "n.dead1" "d15" 0 0 15717.5 138
"female" 2006 "age" "65 - 74" "n.dead30" "d15" 0 0 12186.8 107
"female" 2006 "age" "65 - 74" "n.dead5" "d15" 0 0 24145.8 212
"female" 2006 "age" "65 - 74" "n.incidence" "d15" 0 0 377.7 878
"female" 2006 "age" "65 - 74" "n.prevalence" "d15" 0 0 2666 6197
"female" 2006 "age" "65 - 74" "n.readmissions.30" "d15" 0 0 86.9 202
"female" 2006 "age" "65 - 74" "n.readmissions.ppl.30" "d15" 0 0 29916 178
"female" 2006 "age" "75 - 84" "n.admissions" "d15" 0 0 412.9 676
"female" 2006 "age" "75 - 84" "n.admissions.ppl" "d15" 0 0 367.7 602
"female" 2006 "age" "75 - 84" "n.dead.year" "d15" 0 0 236.4 387
"female" 2006 "age" "75 - 84" "n.dead1" "d15" 0 0 39117.6 399
"female" 2006 "age" "75 - 84" "n.dead30" "d15" 0 0 34019.6 347
"female" 2006 "age" "75 - 84" "n.dead5" "d15" 0 0 50000 510
"female" 2006 "age" "75 - 84" "n.incidence" "d15" 0 0 623 1020
"female" 2006 "age" "75 - 84" "n.prevalence" "d15" 0 0 3688.9 6040
"female" 2006 "age" "75 - 84" "n.readmissions.30" "d15" 0 0 105.7 173
"female" 2006 "age" "75 - 84" "n.readmissions.ppl.30" "d15" 0 0 24584.7 148
"female" 2006 "age" "85+" "n.admissions" "d15" 0 0 347 253
"female" 2006 "age" "85+" "n.admissions.ppl" "d15" 0 0 334.6 244
"female" 2006 "age" "85+" "n.dead.year" "d15" 0 0 1164.3 849
"female" 2006 "age" "85+" "n.dead1" "d15" 0 0 81237.9 840
"female" 2006 "age" "85+" "n.dead30" "d15" 0 0 77466.2 801
"female" 2006 "age" "85+" "n.dead5" "d15" 0 0 88007.7 910
"female" 2006 "age" "85+" "n.incidence" "d15" 0 0 1418 1034
"female" 2006 "age" "85+" "n.prevalence" "d15" 0 0 3033.5 2212
"female" 2006 "age" "85+" "n.readmissions.30" "d15" 0 0 60.3 44
"female" 2006 "age" "85+" "n.readmissions.ppl.30" "d15" 0 0 16393.4 40
"female" 2006 "edu" NA "n.admissions" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.admissions.ppl" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.dead.year" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.dead1" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.dead30" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.dead5" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.incidence" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.readmissions.30" "d15" 1 1 NA NA
"female" 2006 "edu" NA "n.readmissions.ppl.30" "d15" 1 1 NA NA
