"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2018 "age" "18 - 34" "n.admissions" "d8" 0 0 4.1 24
"female" 2018 "age" "18 - 34" "n.admissions.ppl" "d8" 0 0 3.8 22
"female" 2018 "age" "18 - 34" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead1" "d8" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead5" "d8" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.incidence" "d8" 0 0 4.8 28
"female" 2018 "age" "18 - 34" "n.prevalence" "d8" 0 0 33.9 197
"female" 2018 "age" "18 - 34" "n.readmissions.30" "d8" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.readmissions.ppl.30" "d8" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions" "d8" 0 0 4.8 17
"female" 2018 "age" "35 - 44" "n.admissions.ppl" "d8" 0 0 4.5 16
"female" 2018 "age" "35 - 44" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead1" "d8" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead5" "d8" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.incidence" "d8" 0 0 5.6 20
"female" 2018 "age" "35 - 44" "n.prevalence" "d8" 0 0 67.5 241
"female" 2018 "age" "35 - 44" "n.readmissions.30" "d8" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.readmissions.ppl.30" "d8" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.admissions" "d8" 0 0 13.6 55
"female" 2018 "age" "45 - 54" "n.admissions.ppl" "d8" 0 0 12.4 50
"female" 2018 "age" "45 - 54" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.dead1" "d8" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.dead5" "d8" 0 0 NA NA
"female" 2018 "age" "45 - 54" "n.incidence" "d8" 0 0 13.3 54
"female" 2018 "age" "45 - 54" "n.prevalence" "d8" 0 0 105 425
"female" 2018 "age" "45 - 54" "n.readmissions.30" "d8" 0 0 2.5 10
"female" 2018 "age" "45 - 54" "n.readmissions.ppl.30" "d8" 0 0 NA NA
"female" 2018 "age" "55 - 64" "n.admissions" "d8" 0 0 34.2 122
"female" 2018 "age" "55 - 64" "n.admissions.ppl" "d8" 0 0 32.5 116
"female" 2018 "age" "55 - 64" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "55 - 64" "n.dead1" "d8" 0 0 NA NA
"female" 2018 "age" "55 - 64" "n.dead5" "d8" 0 0 NA NA
"female" 2018 "age" "55 - 64" "n.incidence" "d8" 0 0 35.4 126
"female" 2018 "age" "55 - 64" "n.prevalence" "d8" 0 0 220.5 786
"female" 2018 "age" "55 - 64" "n.readmissions.30" "d8" 0 0 7 25
"female" 2018 "age" "55 - 64" "n.readmissions.ppl.30" "d8" 0 0 21551.7 25
"female" 2018 "age" "65 - 74" "n.admissions" "d8" 0 0 99.6 332
"female" 2018 "age" "65 - 74" "n.admissions.ppl" "d8" 0 0 93.9 313
"female" 2018 "age" "65 - 74" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "65 - 74" "n.dead1" "d8" 0 0 6422 21
"female" 2018 "age" "65 - 74" "n.dead5" "d8" 0 0 17125.4 56
"female" 2018 "age" "65 - 74" "n.incidence" "d8" 0 0 98.1 327
"female" 2018 "age" "65 - 74" "n.prevalence" "d8" 0 0 605.5 2018
"female" 2018 "age" "65 - 74" "n.readmissions.30" "d8" 0 0 16.5 55
"female" 2018 "age" "65 - 74" "n.readmissions.ppl.30" "d8" 0 0 16293.9 51
"female" 2018 "age" "75 - 84" "n.admissions" "d8" 0 0 263.6 503
"female" 2018 "age" "75 - 84" "n.admissions.ppl" "d8" 0 0 251.5 480
"female" 2018 "age" "75 - 84" "n.dead.year" "d8" 0 0 NA NA
"female" 2018 "age" "75 - 84" "n.dead1" "d8" 0 0 7920.8 40
"female" 2018 "age" "75 - 84" "n.dead5" "d8" 0 0 29306.9 148
"female" 2018 "age" "75 - 84" "n.incidence" "d8" 0 0 264.6 505
"female" 2018 "age" "75 - 84" "n.prevalence" "d8" 0 0 1800 3435
"female" 2018 "age" "75 - 84" "n.readmissions.30" "d8" 0 0 48.7 93
"female" 2018 "age" "75 - 84" "n.readmissions.ppl.30" "d8" 0 0 17708.3 85
"female" 2018 "age" "85+" "n.admissions" "d8" 0 0 490.7 390
"female" 2018 "age" "85+" "n.admissions.ppl" "d8" 0 0 478.1 380
"female" 2018 "age" "85+" "n.dead.year" "d8" 0 0 30.2 24
"female" 2018 "age" "85+" "n.dead1" "d8" 0 0 21333.3 80
"female" 2018 "age" "85+" "n.dead5" "d8" 0 0 61066.7 229
"female" 2018 "age" "85+" "n.incidence" "d8" 0 0 471.9 375
"female" 2018 "age" "85+" "n.prevalence" "d8" 0 0 5081 4038
"female" 2018 "age" "85+" "n.readmissions.30" "d8" 0 0 84.3 67
"female" 2018 "age" "85+" "n.readmissions.ppl.30" "d8" 0 0 17105.3 65
"female" 2018 "edu" NA "n.admissions" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.admissions.ppl" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.dead.year" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.dead1" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.dead5" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.incidence" "d8" 1 1 NA NA
"female" 2018 "edu" NA "n.readmissions.30" "d8" 1 1 NA NA
