"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2019 "age" "18 - 34" "n.admissions" "d1" 0 0 137.1 807
"female" 2019 "age" "18 - 34" "n.admissions.ppl" "d1" 0 0 110.4 650
"female" 2019 "age" "18 - 34" "n.dead.year" "d1" 0 0 NA NA
"female" 2019 "age" "18 - 34" "n.dead1" "d1" 0 0 1267.3 22
"female" 2019 "age" "18 - 34" "n.dead30" "d1" 0 0 921.7 16
"female" 2019 "age" "18 - 34" "n.dead5" "d1" 0 0 1497.7 26
"female" 2019 "age" "18 - 34" "n.incidence" "d1" 0 0 294.9 1736
"female" 2019 "age" "18 - 34" "n.prevalence" "d1" 0 0 1585.9 9336
"female" 2019 "age" "18 - 34" "n.readmissions.30" "d1" 0 0 30.7 181
"female" 2019 "age" "18 - 34" "n.readmissions.ppl.30" "d1" 0 0 20461.5 133
"female" 2019 "age" "35 - 44" "n.admissions" "d1" 0 0 279 979
"female" 2019 "age" "35 - 44" "n.admissions.ppl" "d1" 0 0 224.3 787
"female" 2019 "age" "35 - 44" "n.dead.year" "d1" 0 0 4.3 15
"female" 2019 "age" "35 - 44" "n.dead1" "d1" 0 0 1314.3 23
"female" 2019 "age" "35 - 44" "n.dead30" "d1" 0 0 800 14
"female" 2019 "age" "35 - 44" "n.dead5" "d1" 0 0 2114.3 37
"female" 2019 "age" "35 - 44" "n.incidence" "d1" 0 0 498.8 1750
"female" 2019 "age" "35 - 44" "n.prevalence" "d1" 0 0 4188 14693
"female" 2019 "age" "35 - 44" "n.readmissions.30" "d1" 0 0 50.5 177
"female" 2019 "age" "35 - 44" "n.readmissions.ppl.30" "d1" 0 0 17534.9 138
"female" 2019 "age" "45 - 54" "n.admissions" "d1" 0 0 635 2556
"female" 2019 "age" "45 - 54" "n.admissions.ppl" "d1" 0 0 529.6 2132
"female" 2019 "age" "45 - 54" "n.dead.year" "d1" 0 0 10.2 41
"female" 2019 "age" "45 - 54" "n.dead1" "d1" 0 0 2659.4 93
"female" 2019 "age" "45 - 54" "n.dead30" "d1" 0 0 1458.4 51
"female" 2019 "age" "45 - 54" "n.dead5" "d1" 0 0 4032 141
"female" 2019 "age" "45 - 54" "n.incidence" "d1" 0 0 868.7 3497
"female" 2019 "age" "45 - 54" "n.prevalence" "d1" 0 0 7499.1 30187
"female" 2019 "age" "45 - 54" "n.readmissions.30" "d1" 0 0 107.3 432
"female" 2019 "age" "45 - 54" "n.readmissions.ppl.30" "d1" 0 0 15900.6 339
"female" 2019 "age" "55 - 64" "n.admissions" "d1" 0 0 1455 5259
"female" 2019 "age" "55 - 64" "n.admissions.ppl" "d1" 0 0 1150.9 4160
"female" 2019 "age" "55 - 64" "n.dead.year" "d1" 0 0 42.1 152
"female" 2019 "age" "55 - 64" "n.dead1" "d1" 0 0 5481.9 302
"female" 2019 "age" "55 - 64" "n.dead30" "d1" 0 0 2377.9 131
"female" 2019 "age" "55 - 64" "n.dead5" "d1" 0 0 8749.3 482
"female" 2019 "age" "55 - 64" "n.incidence" "d1" 0 0 1524.1 5509
"female" 2019 "age" "55 - 64" "n.prevalence" "d1" 0 0 13211.5 47753
"female" 2019 "age" "55 - 64" "n.readmissions.30" "d1" 0 0 272.2 984
"female" 2019 "age" "55 - 64" "n.readmissions.ppl.30" "d1" 0 0 18461.5 768
"female" 2019 "age" "65 - 74" "n.admissions" "d1" 0 0 3485.2 11627
"female" 2019 "age" "65 - 74" "n.admissions.ppl" "d1" 0 0 2645 8824
"female" 2019 "age" "65 - 74" "n.dead.year" "d1" 0 0 160.4 535
"female" 2019 "age" "65 - 74" "n.dead1" "d1" 0 0 8565.8 734
"female" 2019 "age" "65 - 74" "n.dead30" "d1" 0 0 4072.8 349
"female" 2019 "age" "65 - 74" "n.dead5" "d1" 0 0 14960.9 1282
"female" 2019 "age" "65 - 74" "n.incidence" "d1" 0 0 2568.6 8569
"female" 2019 "age" "65 - 74" "n.prevalence" "d1" 0 0 22124 73808
