"sex" "year" "aggr_level" "aggr_level_val" "event" "ht.code" "mov.avg" "age.std" "rate" "n.events"
"female" 2018 "age" "18 - 34" "n.admissions" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.admissions.ppl" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead.year" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead1" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead30" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.dead5" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.incidence" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.prevalence" "d5" 0 0 10.3 60
"female" 2018 "age" "18 - 34" "n.readmissions.30" "d5" 0 0 NA NA
"female" 2018 "age" "18 - 34" "n.readmissions.ppl.30" "d5" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.admissions" "d5" 0 0 18.8 67
"female" 2018 "age" "35 - 44" "n.admissions.ppl" "d5" 0 0 18.5 66
"female" 2018 "age" "35 - 44" "n.dead.year" "d5" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead1" "d5" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead30" "d5" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.dead5" "d5" 0 0 NA NA
"female" 2018 "age" "35 - 44" "n.incidence" "d5" 0 0 19 68
"female" 2018 "age" "35 - 44" "n.prevalence" "d5" 0 0 109.5 391
"female" 2018 "age" "35 - 44" "n.readmissions.30" "d5" 0 0 3.6 13
"female" 2018 "age" "35 - 44" "n.readmissions.ppl.30" "d5" 0 0 19697 13
"female" 2018 "age" "45 - 54" "n.admissions" "d5" 0 0 65.7 266
"female" 2018 "age" "45 - 54" "n.admissions.ppl" "d5" 0 0 63 255
"female" 2018 "age" "45 - 54" "n.dead.year" "d5" 0 0 3 12
"female" 2018 "age" "45 - 54" "n.dead1" "d5" 0 0 6130.3 16
"female" 2018 "age" "45 - 54" "n.dead30" "d5" 0 0 4980.8 13
"female" 2018 "age" "45 - 54" "n.dead5" "d5" 0 0 7279.7 19
"female" 2018 "age" "45 - 54" "n.incidence" "d5" 0 0 64.5 261
"female" 2018 "age" "45 - 54" "n.prevalence" "d5" 0 0 421.1 1704
"female" 2018 "age" "45 - 54" "n.readmissions.30" "d5" 0 0 13.1 53
"female" 2018 "age" "45 - 54" "n.readmissions.ppl.30" "d5" 0 0 20392.2 52
"female" 2018 "age" "55 - 64" "n.admissions" "d5" 0 0 136.7 487
"female" 2018 "age" "55 - 64" "n.admissions.ppl" "d5" 0 0 129.1 460
"female" 2018 "age" "55 - 64" "n.dead.year" "d5" 0 0 3.9 14
"female" 2018 "age" "55 - 64" "n.dead1" "d5" 0 0 5321.5 24
"female" 2018 "age" "55 - 64" "n.dead30" "d5" 0 0 3547.7 16
"female" 2018 "age" "55 - 64" "n.dead5" "d5" 0 0 9756.1 44
"female" 2018 "age" "55 - 64" "n.incidence" "d5" 0 0 126.5 451
"female" 2018 "age" "55 - 64" "n.prevalence" "d5" 0 0 884.7 3153
"female" 2018 "age" "55 - 64" "n.readmissions.30" "d5" 0 0 25.5 91
"female" 2018 "age" "55 - 64" "n.readmissions.ppl.30" "d5" 0 0 17826.1 82
"female" 2018 "age" "65 - 74" "n.admissions" "d5" 0 0 204.9 683
"female" 2018 "age" "65 - 74" "n.admissions.ppl" "d5" 0 0 194.4 648
"female" 2018 "age" "65 - 74" "n.dead.year" "d5" 0 0 20.1 67
"female" 2018 "age" "65 - 74" "n.dead1" "d5" 0 0 15128.6 100
"female" 2018 "age" "65 - 74" "n.dead30" "d5" 0 0 11043.9 73
"female" 2018 "age" "65 - 74" "n.dead5" "d5" 0 0 25416 168
"female" 2018 "age" "65 - 74" "n.incidence" "d5" 0 0 198.3 661
"female" 2018 "age" "65 - 74" "n.prevalence" "d5" 0 0 1461.6 4871
